le_accurary,le_accurary_frequency,le_frequency_probability,le_probability_log,le_self_entrocy,gru_accurary,gru_accurary_frequency,gru_frequency_probability,gru_probability_log,gru_self_entrocy,mul_accurary_multiply,mul_accurary_division,multiply_add_division,mul_frequency,mul_probability,mul_division_single,mul_division_single_log,mutual_information
0.96,38,0.0018828659201268457,-9.052854016125385,0.008522655153422968,0.94,37,0.0018201495474222747,-9.101727294424405,0.008283252407853773,0.9023999999999999,1.0212765957446808,1.9236765957446806,1,0.0003160556257901391,0.004569543926786592,-7.7737341034919725,0.002456932396805301
0.99,46,0.002279258745416708,-8.777219573511957,0.010002777236684917,0.92,45,0.0022136953955135775,-8.81932756372368,0.009761652409670545,0.9108,1.076086956521739,1.986886956521739,14,0.004424778761061947,0.043452609978196735,-4.52441335474852,0.020019528118356285
0.95,42,0.002081062332771777,-8.90846410679021,0.009269534547745241,0.89,31,0.0015249901613537977,-9.35698434966648,0.007134654536591422,0.8454999999999999,1.0674157303370786,1.9129157303370785,8,0.0025284450063211127,0.039476367195465115,-4.662866957585073,0.011789802674045696
0.93,34,0.0016846695074819145,-9.213318688318632,0.007760698528461834,0.87,26,0.0012790240062967337,-9.610740941912262,0.006146184191502332,0.8091,1.0689655172413794,1.8780655172413794,6,0.0018963337547408343,0.04360709566331638,-4.519293283089713,0.008570088400296548
0.93,34,0.0016846695074819145,-9.213318688318632,0.007760698528461834,0.88,27,0.0013282172373081465,-9.556293157889886,0.006346416648539624,0.8184,1.0568181818181819,1.875218181818182,3,0.0009481668773704172,0.020996009023078258,-5.573741067112088,0.005284836662874925
0.89,25,0.0012387275790308196,-9.656925339794245,0.005981149873522351,0.85,21,0.0010330578512396695,-9.918863237274595,0.005123379771319522,0.7565,1.0470588235294118,1.8035588235294118,1,0.0003160556257901391,0.012237673830594185,-6.352526836972922,0.00200775184480813
0.97,43,0.0021306114359330094,-8.874516774866873,0.009454073464455344,0.92,45,0.0022136953955135775,-8.81932756372368,0.009761652409670545,0.8924,1.0543478260869565,1.9467478260869564,3,0.0009481668773704172,0.009960897303972009,-6.649508574730054,0.006304843781349608
0.97,43,0.0021306114359330094,-8.874516774866873,0.009454073464455344,0.93,36,0.0017709563164108619,-9.141255658611042,0.00809438222427188,0.9021,1.043010752688172,1.945110752688172,3,0.0009481668773704172,0.012451121629965013,-6.327580479842691,0.00599960222488245
1.0,27,0.0013378257853532852,-9.545894027405502,0.0063853715870565006,0.95,38,0.0018693427784336875,-9.06325314660977,0.008471163409365684,0.95,1.0526315789473684,2.0026315789473683,11,0.00347661188369153,0.0688816436371164,-3.8597366213891937,0.013418806205841065
1.0,27,0.0013378257853532852,-9.545894027405502,0.0063853715870565006,0.95,38,0.0018693427784336875,-9.06325314660977,0.008471163409365684,0.95,1.0526315789473684,2.0026315789473683,11,0.00347661188369153,0.0688816436371164,-3.8597366213891937,0.013418806205841065
0.97,43,0.0021306114359330094,-8.874516774866873,0.009454073464455344,0.98,45,0.0022136953955135775,-8.81932756372368,0.009761652409670545,0.9506,0.9897959183673469,1.940395918367347,4,0.0012642225031605564,0.013281196405296014,-6.23447107545121,0.007881758628889015
0.99,46,0.002279258745416708,-8.777219573511957,0.010002777236684917,0.96,24,0.0011806375442739079,-9.726218159332198,0.005741569161353127,0.9503999999999999,1.03125,1.98165,4,0.0012642225031605564,0.023278183916891116,-5.424877681197605,0.006858252441463471
0.92,45,0.0022297096422554752,-8.808928433239295,0.009820676332766036,0.91,33,0.0016233766233766235,-9.266786540694902,0.007521742321992615,0.8372,1.010989010989011,1.8481890109890111,2,0.0006321112515802782,0.008652900688298918,-6.852600440107565,0.004331605840775958
