reality,predict,mape,accurary
649.04,560.0134079,0.137166572,0.86
744.82,581.6615377,0.219057574,0.78
778.7,560.0134079,0.280835485,0.72
790.68,560.0134079,0.291731917,0.71
844.59,613.3276206,0.273816147,0.73
852.58,619.8844469,0.272931048,0.73
900.5,671.8801855,0.253880971,0.75
1126.12,683.7572853,0.392820228,0.61
1136.34,676.048748,0.405064727,0.59
1108.15,720.0550045,0.350218829,0.65
1100.17,720.0550045,0.34550569,0.65
1070.3,688.9889797,0.356265552,0.64
1070.22,751.406322,0.297895459,0.7
1086.12,701.2512276,0.35435198,0.65
1116.14,688.9889797,0.382703801,0.62
1108.37,672.8951761,0.392896617,0.61
976.37,631.3099974,0.353411107,0.65
933.66,574.1735191,0.385029326,0.61
900.5,584.3923444,0.351035709,0.65
840.6,600.0625961,0.28614966,0.71
796.67,555.030079,0.303312439,0.7
768.72,591.9438056,0.229961747,0.77
740.77,581.6615377,0.21478794,0.79
734.78,560.0134079,0.237848869,0.76
712.95,581.6615377,0.184148204,0.82
750.75,614.8987754,0.180954012,0.82
780.77,581.6615377,0.255015513,0.74
778.7,581.6615377,0.253035138,0.75
834.61,613.3276206,0.265132672,0.73
876.54,643.8469784,0.265467659,0.73
880.53,676.048748,0.232225196,0.77
920.47,646.8743213,0.297234759,0.7
1207.99,658.3093822,0.455037391,0.54
1164.06,683.7572853,0.41260993,0.59
1140.33,732.7555329,0.357417999,0.64
1124.21,676.048748,0.398645495,0.6
1100.17,646.8743213,0.412023304,0.59
1126.12,618.135323,0.451092847,0.55
1176.04,618.135323,0.474392603,0.53
1150.08,618.135323,0.462528413,0.54
1120.13,594.0770097,0.469635659,0.53
1008.32,594.0770097,0.410824927,0.59
978.37,575.0803952,0.412205612,0.59
928.62,590.5009507,0.364109161,0.64
868.8,581.9408224,0.330178611,0.67
798.67,581.9408224,0.271362612,0.73
752.75,581.9408224,0.226913554,0.77
757.03,581.9408224,0.231284332,0.77
748.75,604.4365881,0.192739114,0.81
760.88,581.9408224,0.23517398,0.76
782.76,574.9061108,0.265539743,0.73
820.63,574.9061108,0.299433227,0.7
878.54,604.4365881,0.311998784,0.69
918.47,604.4365881,0.341909275,0.66
950.42,610.0069519,0.358171175,0.64
1040.27,575.1821519,0.447083784,0.55
1217.97,597.4166515,0.509498057,0.49
1200,685.8116339,0.428490305,0.57
1194.26,760.0603485,0.36357213,0.64
1096.17,750.2810317,0.315543181,0.68
1212.07,704.4275075,0.418822752,0.58
1203.99,634.7921244,0.472759637,0.53
1233.94,597.4166515,0.515846272,0.48
1223.96,585.4650414,0.521663256,0.48
1215.97,585.4650414,0.51852016,0.48
1233.94,601.1640571,0.512809329,0.49
1219.97,601.1640571,0.507230459,0.49
1102.16,624.4029249,0.43347343,0.57
1040.48,585.4650414,0.437312547,0.56
768.79,597.4166515,0.222913082,0.78
788.69,604.4365881,0.233619561,0.77
776.71,575.1821519,0.25946344,0.74
760.73,581.9408224,0.235023172,0.76
786.69,581.9408224,0.260266659,0.74
812.65,581.9408224,0.283897345,0.72
826.95,581.9408224,0.296280522,0.7
906.49,604.4365881,0.333212073,0.67
922.46,608.2856993,0.340583115,0.66
