reality,predict,mape
407.39,488.2010192871094,0.2
451.25,475.21343994140625,0.05
549.15,493.884765625,0.1
341.43,488.2010192871094,0.43
324.92,477.51116943359375,0.47
320.23,488.85888671875,0.53
343.48,494.6882019042969,0.44
357.4,474.3699645996094,0.33
369.38,470.90960693359375,0.27
407.32,477.3299255371094,0.17
417.3,477.3299255371094,0.14
482.2,498.4155578613281,0.03
483.19,549.1783447265625,0.14
445.26,577.2429809570312,0.3
417.42,619.3319091796875,0.48
417.3,611.2664184570312,0.46
389.35,628.26953125,0.61
403.33,638.8201293945312,0.58
411.31,628.26953125,0.53
459.23,586.9965209960938,0.28
471.21,586.9965209960938,0.25
473.21,568.73583984375,0.2
463.3,504.8363342285156,0.09
455.24,485.9451599121094,0.07
419.35,481.1199035644531,0.15
399.33,479.4696350097656,0.2
369.38,472.26934814453125,0.28
363.39,472.26934814453125,0.3
339.26,469.4412841796875,0.38
351.88,467.4078063964844,0.33
369.38,469.4412841796875,0.27
399.39,482.3092041015625,0.21
465.22,477.6262512207031,0.03
499.85,472.26934814453125,0.06
501.46,467.4078063964844,0.07
536.3,469.4412841796875,0.12
523.4,472.26934814453125,0.1
547.16,487.6644287109375,0.11
545.09,492.8549499511719,0.1
543.09,492.8549499511719,0.09
551.16,496.8635559082031,0.1
543.09,498.6794738769531,0.08
505.16,512.4840087890625,0.01
501.16,512.8150634765625,0.02
527.12,512.8280029296875,0.03
524.57,512.6297607421875,0.02
504.06,511.68719482421875,0.02
496.08,497.67791748046875,0.0
465.81,510.5170593261719,0.1
432.6,494.9159851074219,0.14
407.3,494.9159851074219,0.22
364.58,485.35467529296875,0.33
389.35,485.35467529296875,0.25
359.4,478.3296203613281,0.33
365.39,474.92919921875,0.3
403.39,468.6336669921875,0.16
441.26,465.6230163574219,0.06
491.24,483.1049499511719,0.02
507.15,495.91644287109375,0.02
515.14,512.0602416992188,0.01
521.13,512.2125854492188,0.02
553.08,512.2206420898438,0.07
533.06,516.1098022460938,0.03
515.22,515.7185668945312,0.0
479.2,525.0942993164062,0.1
531.11,524.852783203125,0.01
547.09,524.852783203125,0.04
543.17,515.7185668945312,0.05
521.13,512.3331298828125,0.02
541.1,508.28314208984375,0.06
539.1,479.06683349609375,0.11
541.1,512.1486206054688,0.05
509.24,486.3757019042969,0.04
451.25,470.69927978515625,0.04
411.92,470.69927978515625,0.14
393.01,467.3249816894531,0.19
378.72,466.4353332519531,0.23
364.47,465.5876159667969,0.28
393.08,464.8423767089844,0.18
421.66,463.91693115234375,0.1
469.17,463.5165100097656,0.01
538.08,468.4029235839844,0.13
543.09,500.9284973144531,0.08
563.06,511.77264404296875,0.09
653.0,528.898681640625,0.19
680.87,538.6170654296875,0.21
1058.24,586.60986328125,0.45
651.0,634.32958984375,0.03
620.97,646.0589599609375,0.04
752.75,633.5676879882812,0.16
912.48,641.0958862304688,0.3
924.46,596.6251220703125,0.35
870.55,528.898681640625,0.39
884.53,512.110595703125,0.42
666.89,512.2493286132812,0.23
630.95,512.3462524414062,0.19
557.23,512.0357055664062,0.08
497.17,512.2542114257812,0.03
425.29,512.0602416992188,0.2
383.36,512.1290283203125,0.34
383.34,503.2000427246094,0.31
361.4,490.72430419921875,0.36
391.4,490.72430419921875,0.25
397.7,490.72430419921875,0.23
426.29,485.41796875,0.14
563.33,498.008056640625,0.12
642.78,511.7857360839844,0.2
655.72,516.3932495117188,0.21
730.54,577.234619140625,0.21
840.68,661.7899780273438,0.21
976.45,692.1304931640625,0.29
898.36,688.1566772460938,0.23
628.46,674.1640625,0.07
630.95,671.743408203125,0.06
838.6,634.2496948242188,0.24
910.64,592.7534790039062,0.35
884.53,571.598876953125,0.35
722.8,525.2177124023438,0.27
622.96,515.7185668945312,0.17
568.15,516.0240478515625,0.09
507.01,512.5853881835938,0.01
467.41,512.4707641601562,0.1
433.28,512.2206420898438,0.18
379.37,512.2125854492188,0.35
379.41,512.1158447265625,0.35
411.31,512.1158447265625,0.25
387.35,512.0471801757812,0.32
407.37,512.0471801757812,0.26
437.27,512.006103515625,0.17
485.27,512.006103515625,0.06
501.04,512.0274658203125,0.02
569.05,517.7652587890625,0.09
579.22,544.3665161132812,0.06
609.49,544.3665161132812,0.11
834.95,544.3665161132812,0.35
856.57,544.3665161132812,0.36
646.14,582.966796875,0.1
547.36,588.0355224609375,0.07
579.3,580.6290283203125,0.0
786.45,544.0838623046875,0.31
890.28,527.3135375976562,0.41
757.45,512.0142822265625,0.32
643.18,511.6653137207031,0.2
591.01,511.6653137207031,0.13
533.11,509.581298828125,0.04
505.24,498.008056640625,0.01
449.25,493.5472412109375,0.1
431.28,471.2511901855469,0.09
417.3,468.442138671875,0.12
425.29,467.07269287109375,0.1
425.34,464.25311279296875,0.09
443.26,467.07269287109375,0.05
505.16,464.25311279296875,0.08
740.85,477.8836975097656,0.35
878.54,536.7084350585938,0.39
886.52,574.3889770507812,0.35
700.83,632.3442993164062,0.1
794.68,692.8539428710938,0.13
919.28,732.9010009765625,0.2
902.67,736.8038940429688,0.18
868.55,728.854248046875,0.16
840.6,748.768798828125,0.11
736.85,742.1873779296875,0.01
642.93,679.2246704101562,0.06
781.83,647.4407348632812,0.17
948.42,572.265625,0.4
838.6,526.7059326171875,0.37
598.13,520.8682861328125,0.13
557.14,506.5449523925781,0.09
505.74,509.581298828125,0.01
427.97,506.07379150390625,0.18
423.34,509.581298828125,0.2
408.98,490.14556884765625,0.2
403.5,489.25909423828125,0.21
411.31,480.0448303222656,0.17
431.33,486.33587646484375,0.13
449.25,494.5385437011719,0.1
527.2,512.5653686523438,0.03
537.1,540.8821411132812,0.01
690.85,592.9962768554688,0.14
852.58,662.94384765625,0.22
788.13,693.303955078125,0.12
632.95,772.12939453125,0.22
675.14,735.0371704101562,0.09
892.46,706.4974975585938,0.21
916.73,743.0946044921875,0.19
714.81,697.3875122070312,0.02
652.36,663.0504760742188,0.02
646.05,593.0905151367188,0.08
650.92,553.8673095703125,0.15
654.04,519.6092529296875,0.21
618.82,512.580078125,0.17
505.16,512.3170166015625,0.01
462.86,512.5374145507812,0.11
429.7,512.4937133789062,0.19
401.0,512.4937133789062,0.28
405.62,512.4937133789062,0.26
366.11,512.6339111328125,0.4
390.07,512.2410278320312,0.31
404.36,502.8624572753906,0.24
452.54,502.8624572753906,0.11
499.85,515.6815795898438,0.03
501.46,531.6070556640625,0.06
536.3,579.515869140625,0.08
523.4,620.023193359375,0.18
527.12,692.4656372070312,0.31
526.76,720.8997192382812,0.37
517.09,719.45361328125,0.39
507.23,692.4656372070312,0.37
487.25,692.4656372070312,0.42
505.16,692.4656372070312,0.37
501.16,656.2677612304688,0.31
527.12,596.9802856445312,0.13
524.57,584.9176635742188,0.12
648.26,563.9618530273438,0.13
607.07,532.6676635742188,0.12
610.98,534.9231567382812,0.12
533.18,499.7398986816406,0.06
475.21,504.8363342285156,0.06
439.27,493.884765625,0.12
427.29,493.884765625,0.16
397.34,488.2010192871094,0.23
415.31,488.2010192871094,0.18
440.93,493.884765625,0.12
447.25,493.884765625,0.1
535.26,558.7454833984375,0.04
712.81,662.7156982421875,0.07
1022.3,721.66064453125,0.29
890.36,785.079345703125,0.12
606.99,805.2030029296875,0.33
631.04,846.438232421875,0.34
884.53,916.1439819335938,0.04
946.42,906.9822387695312,0.04
660.9,880.1283569335938,0.33
664.98,880.1283569335938,0.32
1106.16,825.81494140625,0.25
920.47,783.7528076171875,0.15
698.84,662.7156982421875,0.05
644.93,603.2221069335938,0.06
579.11,596.9802856445312,0.03
531.11,574.087890625,0.08
493.18,488.1669921875,0.01
796.74,484.35162353515625,0.39
543.09,480.462158203125,0.12
451.25,468.3819580078125,0.04
405.32,470.52520751953125,0.16
427.29,485.9451599121094,0.14
457.3,490.7737121582031,0.07
461.23,477.8432312011719,0.04
529.12,475.21343994140625,0.1
551.08,493.884765625,0.1
555.15,499.7398986816406,0.1
555.07,510.6285705566406,0.08
555.07,514.7880249023438,0.07
1058.24,492.50079345703125,0.53
651.0,507.2157287597656,0.22
565.06,519.0562744140625,0.08
603.0,514.7880249023438,0.15
599.81,509.01788330078125,0.15
678.95,516.8941650390625,0.24
953.54,514.055908203125,0.46
689.71,497.5858154296875,0.28
549.08,497.5858154296875,0.09
772.71,492.4129943847656,0.36
770.72,473.1584167480469,0.39
539.1,470.1620178222656,0.13
557.07,465.50811767578125,0.16
521.13,468.4143371582031,0.1
439.33,466.3887023925781,0.06
441.33,466.3887023925781,0.06
445.26,465.50811767578125,0.05
435.27,465.01934814453125,0.07
497.17,466.8282470703125,0.06
804.66,475.21343994140625,0.41
796.67,526.37939453125,0.34
820.58,575.34521484375,0.3
730.54,607.2125854492188,0.17
624.97,638.0014038085938,0.02
976.45,680.35546875,0.3
898.36,712.8419189453125,0.21
628.46,708.8998413085938,0.13
606.99,712.8419189453125,0.17
824.63,671.3916625976562,0.19
990.35,656.2677612304688,0.34
892.55,590.361572265625,0.34
676.87,558.67919921875,0.17
621.05,527.4826049804688,0.15
616.97,513.3970336914062,0.17
563.06,497.5858154296875,0.12
423.38,477.7523498535156,0.13
381.42,473.1584167480469,0.24
379.37,473.1584167480469,0.25
381.36,477.7523498535156,0.25
373.38,479.8888854980469,0.29
373.38,485.1098327636719,0.3
417.36,473.1584167480469,0.13
417.3,473.1584167480469,0.13
483.19,482.7716369628906,0.0
533.19,497.5858154296875,0.07
551.08,554.6058959960938,0.01
589.02,580.4341430664062,0.01
706.82,625.0404052734375,0.12
910.48,644.7527465820312,0.29
519.13,719.45361328125,0.39
479.27,724.9912719726562,0.51
491.18,700.4547729492188,0.43
868.72,658.9692993164062,0.24
782.7,640.5006103515625,0.18
896.51,574.087890625,0.36
894.51,537.313232421875,0.4
684.86,501.7322692871094,0.27
650.92,507.14178466796875,0.22
555.07,507.14178466796875,0.09
505.23,507.14178466796875,0.0
391.4,501.7322692871094,0.28
367.79,507.14178466796875,0.38
355.41,501.69219970703125,0.41
369.38,496.2574157714844,0.34
377.37,496.2574157714844,0.32
383.77,496.2574157714844,0.29
411.43,510.6285705566406,0.24
445.26,553.9920654296875,0.24
455.24,587.2418823242188,0.29
493.18,618.502685546875,0.25
529.12,650.7224731445312,0.23
525.12,587.6239624023438,0.12
503.16,516.7560424804688,0.03
519.21,526.6065063476562,0.01
529.12,578.5044555664062,0.09
543.09,587.6239624023438,0.08
880.61,587.6239624023438,0.33
1014.31,587.6239624023438,0.42
692.85,559.4872436523438,0.19
1016.31,549.7477416992188,0.46
1086.19,549.7477416992188,0.49
686.86,530.3984985351562,0.23
543.17,489.86578369140625,0.1
481.2,483.02752685546875,0.0
407.32,495.4255676269531,0.22
425.35,487.4760437011719,0.15
387.35,487.4760437011719,0.26
648.92,482.3131103515625,0.26
499.17,482.3131103515625,0.03
503.16,487.4760437011719,0.03
413.36,482.3131103515625,0.17
448.92,492.50079345703125,0.1
461.3,497.6249694824219,0.08
491.18,512.2610473632812,0.04
505.16,531.6070556640625,0.05
531.11,527.9852294921875,0.01
514.56,564.7118530273438,0.1
483.19,625.0404052734375,0.29
457.24,640.5006103515625,0.4
469.22,658.9692993164062,0.4
493.18,652.529541015625,0.32
501.16,635.3837280273438,0.27
515.22,584.9176635742188,0.14
543.09,559.5792236328125,0.03
525.19,492.43157958984375,0.06
537.1,493.884765625,0.08
738.77,488.2010192871094,0.34
417.3,488.2010192871094,0.17
399.33,481.02947998046875,0.2
397.34,472.38433837890625,0.19
363.39,469.42822265625,0.29
369.44,469.42822265625,0.27
397.39,467.6591491699219,0.18
437.27,467.468017578125,0.07
419.3,467.0126647949219,0.11
475.21,468.780517578125,0.01
493.18,509.76708984375,0.03
537.1,590.361572265625,0.1
606.99,658.9692993164062,0.09
1044.26,664.300048828125,0.36
822.78,686.180419921875,0.17
535.18,642.5062866210938,0.2
493.47,624.8761596679688,0.27
473.21,598.0189208984375,0.26
511.15,549.3916625976562,0.07
545.09,526.4540405273438,0.03
832.61,512.7232055664062,0.38
812.52,512.5504760742188,0.37
610.98,512.4707641601562,0.16
601.0,512.7557983398438,0.15
495.17,512.3182373046875,0.03
583.03,512.589599609375,0.12
597.0,512.0357055664062,0.14
441.26,512.021484375,0.16
443.26,507.4501037597656,0.14
445.32,494.9756774902344,0.11
451.3,494.9756774902344,0.1
463.23,507.4501037597656,0.1
429.28,507.4501037597656,0.18
477.2,512.1572265625,0.07
503.16,512.6270141601562,0.02
505.16,515.4351196289062,0.02
533.11,525.623046875,0.01
537.1,538.1896362304688,0.0
570.17,574.0988159179688,0.01
513.22,607.5294189453125,0.18
504.97,598.7091674804688,0.19
481.2,600.299072265625,0.25
521.13,571.598876953125,0.1
537.1,535.7591552734375,0.0
525.12,526.0765991210938,0.0
527.35,515.4351196289062,0.02
570.9,512.9821166992188,0.1
579.11,512.38623046875,0.12
531.11,512.2742309570312,0.04
493.18,512.4371948242188,0.04
796.74,512.4371948242188,0.36
543.09,512.4005126953125,0.06
451.25,511.18560791015625,0.13
405.32,504.8468322753906,0.25
451.25,504.8468322753906,0.12
461.23,499.71832275390625,0.08
461.23,494.4200744628906,0.07
529.12,504.08258056640625,0.05
551.08,511.4429626464844,0.07
555.15,520.2440795898438,0.06
577.04,540.0648803710938,0.06
644.93,621.6650390625,0.04
816.64,626.614013671875,0.23
569.05,652.9786987304688,0.15
527.12,655.933837890625,0.24
525.12,659.7244873046875,0.26
581.03,651.1302490234375,0.12
628.95,625.0404052734375,0.01
912.48,584.9176635742188,0.36
694.84,563.9618530273438,0.19
583.19,525.5821533203125,0.1
573.04,527.9852294921875,0.08
511.15,509.0124206542969,0.0
437.27,486.04620361328125,0.11
399.33,486.04620361328125,0.22
367.39,471.751708984375,0.28
375.37,482.7716369628906,0.29
367.85,470.1620178222656,0.28
369.38,465.3742980957031,0.26
419.35,466.3557434082031,0.11
435.27,471.751708984375,0.08
499.17,486.04620361328125,0.03
928.82,519.9331665039062,0.44
770.72,558.67919921875,0.28
587.87,616.9822998046875,0.05
668.89,633.9569702148438,0.05
652.91,696.4620361328125,0.07
622.96,736.7657470703125,0.18
591.01,767.07958984375,0.3
613.07,731.5440063476562,0.19
608.99,700.4547729492188,0.15
878.54,651.1302490234375,0.26
976.46,607.2125854492188,0.38
