power,temperature,humidity,speed
471.16,0.49,0.37,0.38
507.1,0.44,0.4,0.23
507.1,0.46,0.3,0.38
492.46,0.46,0.33,0.31
477.91,0.44,0.44,0.38
492.6,0.38,0.52,0.31
460.6,0.41,0.47,0.23
425.99,0.38,0.56,0.23
374.07,0.36,0.62,0.31
354.16,0.36,0.62,0.23
339.1,0.38,0.52,0.23
323.97,0.36,0.56,0.23
334.13,0.36,0.56,0.31
386.01,0.36,0.52,0.31
445.66,0.33,0.52,0.23
531.85,0.33,0.52,0.23
533.96,0.38,0.47,0.23
529.75,0.41,0.39,0.38
519.09,0.41,0.32,0.31
554.82,0.44,0.26,0.38
552.71,0.46,0.21,0.31
531.7,0.46,0.18,0.31
538,0.46,0.16,0.23
463.26,0.44,0.16,0.31
467.73,0.44,0.18,0.23
511.18,0.38,0.23,0.23
507.11,0.38,0.25,0.15
494.96,0.36,0.32,0.15
497.79,0.38,0.29,0.15
525.55,0.38,0.29,0.15
472.99,0.36,0.43,0.08
424.59,0.33,0.52,0.08
378.34,0.33,0.52,0.08
348.86,0.33,0.52,0
329.95,0.28,0.72,0.08
321.54,0.28,0.72,0.08
332.79,0.28,0.78,0
386.44,0.26,0.78,0
409.93,0.26,0.72,0.08
449.85,0.28,0.72,0
505.86,0.38,0.52,0
541.72,0.46,0.3,0.08
535.18,0.46,0.21,0.15
556.89,0.51,0.15,0.08
548.51,0.49,0.14,0.15
541.22,0.51,0.1,0.15
502.35,0.51,0.15,0.15
464.57,0.51,0.13,0.15
481.4,0.49,0.18,0.31
559.09,0.46,0.18,0.23
544.38,0.44,0.29,0.31
582.21,0.41,0.36,0.31
574.92,0.41,0.39,0.23
534.91,0.41,0.39,0.23
489.67,0.38,0.44,0.15
449.84,0.38,0.44,0.15
399.38,0.38,0.44,0.15
363.42,0.38,0.47,0.15
332.8,0.38,0.47,0.15
327.42,0.31,0.61,0.08
347.42,0.31,0.61,0.08
380.1,0.31,0.67,0.15
424.65,0.31,0.72,0
501.87,0.28,0.78,0.08
513.84,0.41,0.62,0.08
517.83,0.49,0.45,0.31
485.89,0.51,0.37,0.38
461.6,0.51,0.4,0.38
455.27,0.54,0.37,0.38
426.3,0.51,0.4,0.38
503.37,0.51,0.4,0.31
550.32,0.51,0.45,0.31
537.09,0.49,0.48,0.31
603.91,0.49,0.48,0.31
582.2,0.49,0.53,0.31
580.12,0.49,0.53,0.31
565.32,0.49,0.53,0.23
546.41,0.49,0.53,0.23
426.62,0.46,0.68,0.38
384.63,0.44,0.79,0.23
351,0.41,0.86,0.15
316,0.41,0.93,0.23
319.17,0.41,0.93,0.15
327.58,0.41,0.93,0.08
319.13,0.41,0.93,0.15
358.1,0.41,0.93,0.15
375.78,0.41,0.93,0.15
385.98,0.41,0.93,0.08
441.88,0.41,0.93,0.15
460.6,0.44,0.86,0.15
496.54,0.44,0.86,0.31
475.3,0.44,0.86,0.15
468.58,0.46,0.79,0.31
474.81,0.46,0.74,0.38
486.57,0.49,0.68,0.31
508.29,0.49,0.68,0.38
478.08,0.46,0.74,0.38
553.39,0.44,0.79,0.31
588.76,0.44,0.79,0.23
604.24,0.44,0.79,0.23
563.71,0.44,0.79,0.23
592.09,0.44,0.79,0.15
515.01,0.44,0.79,0.15
436.18,0.41,0.86,0.23
379.38,0.41,0.86,0.23
325.72,0.38,0.86,0.23
321.54,0.38,0.86,0.23
325.79,0.36,0.86,0.31
297.41,0.33,0.85,0.31
361.47,0.33,0.72,0.38
388.91,0.33,0.72,0.31
449.5,0.33,0.67,0.23
479.3,0.36,0.56,0.38
630.64,0.38,0.62,0.38
436.44,0.44,0.53,0.38
471.61,0.46,0.44,0.46
395.53,0.46,0.44,0.38
454.75,0.46,0.4,0.54
605.29,0.46,0.37,0.54
402.35,0.44,0.4,0.54
392.4,0.44,0.4,0.46
986.25,0.38,0.47,0.46
569.83,0.36,0.52,0.38
435.68,0.36,0.52,0.31
482.91,0.33,0.56,0.31
388.8,0.33,0.56,0.23
238.55,0.33,0.56,0.23
36.75,0.33,0.61,0.23
100.94,0.33,0.61,0.31
