reality,predict,mape,accurary
758.74,976.8388514,0.287448733,0.71
706.82,908.6999935,0.285617263,0.71
593.01,873.2980489,0.472653157,0.53
966.58,846.1999414,0.124542261,0.88
742.83,761.0196265,0.02448693,0.98
469.22,790.800656,0.685351554,0.31
473.21,815.5888464,0.723524115,0.28
451.25,790.800656,0.752466828,0.25
459.23,733.4899105,0.597216886,0.4
612.98,762.3413303,0.24366428,0.76
892.51,769.4366466,0.13789577,0.86
881.09,803.2613069,0.088332285,0.91
557.14,751.8361687,0.349456454,0.65
569.05,836.6999593,0.470345241,0.53
591.01,810.7374766,0.37178301,0.63
916.34,874.2261277,0.045958784,0.95
1000.54,843.7680873,0.156687302,0.84
706.9,705.197642,0.002408202,1
563.06,705.197642,0.252437825,0.75
604.99,766.1870235,0.266445765,0.73
688.85,758.8337108,0.101594993,0.9
1126.12,788.6820148,0.299646561,0.7
1110.15,731.3830698,0.341185363,0.66
916.47,690.2587506,0.246828864,0.75
723,731.3830698,0.011594841,0.99
640.93,731.3830698,0.141127845,0.86
980.37,668.8402831,0.317767493,0.68
894.51,690.2587506,0.228338699,0.77
543.09,606.1677296,0.116145997,0.88
501.16,625.5792157,0.248262462,0.75
427.29,553.9914333,0.296523282,0.7
413.36,625.5792157,0.513400464,0.49
439.33,658.5924581,0.499083737,0.5
948.42,536.8012891,0.434004672,0.57
932.45,606.1677296,0.34991932,0.65
618.97,606.1677296,0.020683184,0.98
624.96,589.6774235,0.056455736,0.94
612.98,615.5998157,0.004273901,1
690.96,668.8402831,0.032013021,0.97
1104.16,668.8402831,0.394254199,0.61
1028.36,668.8402831,0.349604921,0.65
626.96,708.6885303,0.130356849,0.87
587.83,705.5482919,0.200259075,0.8
922.46,748.5047408,0.188577563,0.81
1060.45,690.2587506,0.34908883,0.65
734.78,536.8012891,0.269439439,0.73
825.21,606.1677296,0.265438216,0.73
1076.21,625.5792157,0.418720124,0.58
962.4,553.9914333,0.424364679,0.58
632.95,606.1677296,0.042313406,0.96
583.03,606.1677296,0.039685316,0.96
748.89,606.1677296,0.190578417,0.81
892.57,600.5779883,0.32713626,0.67
471.21,619.8104724,0.315359335,0.68
473.21,531.8512064,0.123922162,0.88
445.26,531.8512064,0.194473356,0.81
469.22,531.8512064,0.133479405,0.87
593.01,531.8512064,0.10313282,0.9
962.59,531.8512064,0.447478982,0.55
900.5,606.1677296,0.32685427,0.67
611.06,606.1677296,0.008006203,0.99
599,635.3133482,0.060623286,0.94
960.4,677.5915863,0.294469402,0.71
1098.17,745.343521,0.321285847,0.68
