reality,predict,mape
1152.08,576.2166748046875,0.5
924.54,576.298095703125,0.38
902.66,576.2689208984375,0.36
818.64,576.298095703125,0.3
764.73,576.3695678710938,0.25
746.76,576.2483520507812,0.23
724.79,576.1150512695312,0.21
724.79,576.1163330078125,0.21
732.15,576.017333984375,0.21
718.8,576.0294799804688,0.2
734.84,576.017333984375,0.22
770.72,576.09814453125,0.25
803.27,576.09814453125,0.28
822.63,576.2100830078125,0.3
882.53,576.2100830078125,0.35
912.56,576.31005859375,0.37
1006.52,576.4129028320312,0.43
1164.06,576.528564453125,0.5
1158.07,577.1456298828125,0.5
1192.01,576.528564453125,0.52
1233.94,576.8654174804688,0.53
1040.27,576.8654174804688,0.45
892.51,576.6337280273438,0.35
1289.85,576.365478515625,0.55
1296.2,576.365478515625,0.56
1178.04,576.2689208984375,0.51
1132.11,576.298095703125,0.49
1014.31,576.2166748046875,0.43
658.9,576.1150512695312,0.13
764.73,576.137939453125,0.25
764.73,576.137939453125,0.25
772.71,576.137939453125,0.25
714.95,576.137939453125,0.19
722.85,576.1150512695312,0.2
756.74,576.0125122070312,0.24
762.73,576.137939453125,0.24
798.67,576.3124389648438,0.28
826.62,576.5963134765625,0.3
854.58,577.4428100585938,0.32
895.37,577.7018432617188,0.35
902.5,577.8057250976562,0.36
954.41,577.6858520507812,0.39
1093.81,577.4826049804688,0.47
946.42,577.1311645507812,0.39
876.54,577.2943725585938,0.34
874.54,576.4497680664062,0.34
992.35,577.09814453125,0.42
1140.33,576.6607055664062,0.49
954.49,576.91259765625,0.4
932.45,576.91259765625,0.38
922.46,576.3806762695312,0.38
862.56,576.6207275390625,0.33
782.7,576.6207275390625,0.26
756.74,576.6207275390625,0.24
726.79,576.9078979492188,0.21
457.24,576.6207275390625,0.26
649.04,576.6087646484375,0.11
744.82,576.9011840820312,0.23
778.7,576.6087646484375,0.26
790.68,576.6087646484375,0.27
844.59,577.205322265625,0.32
852.58,577.2091674804688,0.32
900.5,577.7510375976562,0.36
1126.12,577.7493286132812,0.49
1136.34,577.7474365234375,0.49
1108.15,577.9072265625,0.48
1100.17,577.9072265625,0.47
1070.3,577.2237548828125,0.46
1070.22,578.13916015625,0.46
1086.12,577.5341796875,0.47
1116.14,577.2237548828125,0.48
1108.37,576.963623046875,0.48
976.37,576.42919921875,0.41
933.66,576.365478515625,0.38
900.5,576.6087036132812,0.36
840.6,576.9044799804688,0.31
796.67,576.3119506835938,0.28
768.72,576.898681640625,0.25
740.77,576.9011840820312,0.22
734.78,576.6087646484375,0.22
712.95,576.9011840820312,0.19
750.75,577.1619262695312,0.23
780.77,576.9011840820312,0.26
778.7,576.9011840820312,0.26
834.61,577.205322265625,0.31
876.54,577.5088500976562,0.34
880.53,577.7474365234375,0.34
920.47,577.4492797851562,0.37
1207.99,577.4428100585938,0.52
1164.06,577.7493286132812,0.5
1140.33,578.3170776367188,0.49
1124.21,577.7474365234375,0.49
1100.17,577.4492797851562,0.48
1126.12,577.1544799804688,0.49
1176.04,577.1544799804688,0.51
1150.08,577.1544799804688,0.5
1120.13,576.9234619140625,0.48
1008.32,576.9234619140625,0.43
978.37,576.6207275390625,0.41
928.62,576.9078979492188,0.38
868.8,576.9127807617188,0.34
798.67,576.9127807617188,0.28
752.75,576.9127807617188,0.23
757.03,576.9127807617188,0.24
748.75,577.2062377929688,0.23
760.88,576.9127807617188,0.24
782.76,576.9019165039062,0.26
820.63,576.9019165039062,0.3
878.54,577.2062377929688,0.34
918.47,577.2062377929688,0.37
950.42,577.21142578125,0.39
1040.27,576.9244995117188,0.45
1217.97,577.2057495117188,0.53
1200.0,578.0159912109375,0.52
1194.26,578.6065673828125,0.52
1096.17,578.6070556640625,0.47
1212.07,578.3563232421875,0.52
1203.99,577.4554443359375,0.52
1233.94,577.2057495117188,0.53
1223.96,576.9381713867188,0.53
1215.97,576.9381713867188,0.53
1233.94,577.2149047851562,0.53
1219.97,577.2149047851562,0.53
1102.16,577.5092163085938,0.48
1040.48,576.9381713867188,0.45
768.79,577.2057495117188,0.25
788.69,577.2062377929688,0.27
776.71,576.9244995117188,0.26
760.73,576.9127807617188,0.24
786.69,576.9127807617188,0.27
812.65,576.9127807617188,0.29
826.95,576.9127807617188,0.3
906.49,577.2062377929688,0.36
922.46,577.1641235351562,0.37
937.02,577.1641235351562,0.38
1211.98,577.7512817382812,0.52
1269.88,578.3563232421875,0.54
1237.94,576.4783325195312,0.53
1229.95,576.6460571289062,0.53
1184.03,576.6986083984375,0.51
1182.03,576.9244995117188,0.51
1182.36,577.2062377929688,0.51
1221.96,577.5092163085938,0.53
1263.89,577.5095825195312,0.54
1273.88,577.2062377929688,0.55
1241.93,577.4659423828125,0.54
1190.02,577.2057495117188,0.51
992.35,576.9244995117188,0.42
902.5,577.2057495117188,0.36
808.65,577.4659423828125,0.29
810.72,577.7664184570312,0.29
762.73,577.2062377929688,0.24
776.71,577.2062377929688,0.26
796.83,576.9244995117188,0.28
820.63,576.62158203125,0.3
830.62,576.9244995117188,0.31
1006.32,576.6498413085938,0.43
1297.84,577.1641235351562,0.56
1315.81,577.4442138671875,0.56
1309.9,577.9306030273438,0.56
