power,temperature,humidity,speed
546.58,0.35 ,0.60 ,0.55 
535.88,0.35 ,0.60 ,0.45 
592.52,0.35 ,0.66 ,0.45 
562.41,0.35 ,0.66 ,0.36 
538.56,0.35 ,0.66 ,0.45 
520.73,0.32 ,0.66 ,0.55 
494.11,0.32 ,0.60 ,0.64 
470.35,0.29 ,0.60 ,0.55 
471.81,0.26 ,0.72 ,0.36 
432.97,0.26 ,0.65 ,0.36 
419.2,0.23 ,0.71 ,0.18 
403.28,0.23 ,0.71 ,0.18 
394.41,0.23 ,0.78 ,0.18 
405.11,0.23 ,0.78 ,0.36 
428.08,0.23 ,0.65 ,0.55 
468.72,0.19 ,0.59 ,0.55 
520.13,0.16 ,0.65 ,0.45 
566.1,0.19 ,0.65 ,0.27 
575.96,0.23 ,0.59 ,0.45 
622.33,0.26 ,0.50 ,0.55 
584.37,0.29 ,0.50 ,0.45 
566.19,0.32 ,0.41 ,0.45 
535.19,0.32 ,0.41 ,0.36 
511.33,0.32 ,0.41 ,0.55 
511.33,0.29 ,0.45 ,0.36 
563.38,0.26 ,0.50 ,0.45 
589.96,0.26 ,0.50 ,0.45 
605.41,0.23 ,0.55 ,0.36 
599.3,0.26 ,0.50 ,0.27 
574.06,0.26 ,0.45 ,0.36 
523.59,0.23 ,0.55 ,0.27 
493.96,0.23 ,0.55 ,0.27 
449.19,0.23 ,0.55 ,0.09 
431.52,0.19 ,0.59 ,0.09 
394.07,0.19 ,0.59 ,0.18 
394.14,0.19 ,0.65 ,0.09 
401.57,0.13 ,0.78 ,0.18 
420.71,0.16 ,0.71 ,0.00 
417.93,0.13 ,0.78 ,0.00 
459.53,0.13 ,0.78 ,0.00 
536.63,0.16 ,0.85 ,0.09 
569.82,0.23 ,0.71 ,0.18 
559.02,0.26 ,0.65 ,0.27 
544.92,0.29 ,0.60 ,0.27 
555.37,0.35 ,0.50 ,0.45 
527.27,0.35 ,0.50 ,0.55 
502.47,0.35 ,0.50 ,0.45 
511.41,0.39 ,0.42 ,0.64 
519.82,0.42 ,0.38 ,0.55 
533.83,0.39 ,0.37 ,0.45 
601.33,0.39 ,0.37 ,0.36 
588.97,0.39 ,0.37 ,0.45 
596.15,0.35 ,0.42 ,0.36 
565.66,0.32 ,0.50 ,0.18 
539.54,0.32 ,0.55 ,0.27 
471.73,0.26 ,0.65 ,0.18 
432.97,0.26 ,0.65 ,0.18 
387.36,0.23 ,0.71 ,0.27 
371.44,0.23 ,0.71 ,0.18 
367.46,0.19 ,0.78 ,0.18 
355.46,0.19 ,0.78 ,0.09 
392.63,0.16 ,0.85 ,0.18 
416.54,0.19 ,0.78 ,0.00 
417.93,0.19 ,0.78 ,0.09 
499.82,0.16 ,0.78 ,0.09 
578.31,0.26 ,0.65 ,0.18 
594.59,0.32 ,0.50 ,0.36 
615.66,0.39 ,0.37 ,0.45 
567.97,0.45 ,0.24 ,0.36 
539.86,0.45 ,0.14 ,0.36 
541.25,0.48 ,0.14 ,0.27 
523.53,0.48 ,0.14 ,0.27 
523.61,0.48 ,0.12 ,0.27 
537.71,0.45 ,0.12 ,0.27 
594.35,0.42 ,0.14 ,0.27 
617.32,0.39 ,0.15 ,0.18 
657.12,0.35 ,0.42 ,0.36 
571.03,0.35 ,0.37 ,0.27 
559.64,0.32 ,0.41 ,0.18 
550.76,0.32 ,0.41 ,0.18 
509.16,0.29 ,0.55 ,0.18 
470.42,0.29 ,0.55 ,0.36 
421.33,0.29 ,0.60 ,0.27 
415.22,0.29 ,0.60 ,0.27 
398.79,0.29 ,0.60 ,0.09 
406.22,0.29 ,0.60 ,0.18 
433.23,0.26 ,0.65 ,0.09 
473.94,0.29 ,0.65 ,0.36 
624.37,0.29 ,0.65 ,0.27 
628.02,0.32 ,0.60 ,0.27 
509.52,0.35 ,0.60 ,0.45 
559.12,0.35 ,0.60 ,0.55 
551.04,0.39 ,0.60 ,0.45 
566.58,0.42 ,0.56 ,0.55 
557.7,0.45 ,0.51 ,0.55 
516.13,0.45 ,0.51 ,0.45 
505.92,0.45 ,0.51 ,0.55 
520.9,0.45 ,0.51 ,0.45 
555.02,0.42 ,0.60 ,0.36 
576.1,0.42 ,0.60 ,0.45 
553.45,0.42 ,0.60 ,0.45 
546.05,0.42 ,0.60 ,0.45 
525.18,0.42 ,0.66 ,0.45 
491.51,0.39 ,0.72 ,0.36 
445.57,0.39 ,0.79 ,0.55 
399.63,0.39 ,0.79 ,0.45 
401.45,0.39 ,0.85 ,0.36 
360.73,0.39 ,0.85 ,0.27 
382.26,0.35 ,0.85 ,0.27 
373.95,0.32 ,0.92 ,0.18 
392.03,0.29 ,0.92 ,0.18 
418.33,0.29 ,0.92 ,0.18 
472.19,0.29 ,0.92 ,0.18 
508.69,0.32 ,0.92 ,0.09 
523.59,0.39 ,0.85 ,0.36 
604.01,0.45 ,0.66 ,0.27 
587.21,0.55 ,0.43 ,0.36 
604.95,0.55 ,0.40 ,0.45 
572.58,0.58 ,0.33 ,0.55 
547.44,0.58 ,0.29 ,0.55 
522.29,0.58 ,0.29 ,0.55 
556.4,0.55 ,0.28 ,0.45 
604.11,0.52 ,0.35 ,0.36 
624.33,0.48 ,0.43 ,0.45 
616.88,0.48 ,0.31 ,0.64 
598.61,0.45 ,0.47 ,0.64 
609.99,0.42 ,0.51 ,0.64 
550.84,0.35 ,0.60 ,0.82 
486.21,0.32 ,0.66 ,0.73 
440.35,0.32 ,0.72 ,0.36 
408.5,0.29 ,0.60 ,0.82 
397.4,0.26 ,0.65 ,0.45 
400.18,0.26 ,0.65 ,0.55 
399.63,0.23 ,0.65 ,0.64 
426.25,0.23 ,0.65 ,0.55 
450.53,0.23 ,0.71 ,0.36 
536.8,0.23 ,0.71 ,0.55 
553.54,0.23 ,0.71 ,0.73 
554.93,0.26 ,0.65 ,0.55 
598.46,0.29 ,0.60 ,0.45 
581.47,0.32 ,0.60 ,0.45 
573.06,0.32 ,0.60 ,0.36 
559.93,0.32 ,0.60 ,0.36 
563.38,0.32 ,0.60 ,0.45 
498.84,0.32 ,0.60 ,0.45 
561.91,0.32 ,0.60 ,0.45 
559.3,0.32 ,0.60 ,0.55 
567.73,0.29 ,0.60 ,0.45 
553.63,0.26 ,0.65 ,0.36 
530.25,0.23 ,0.71 ,0.36 
541.99,0.19 ,0.71 ,0.27 
477.34,0.19 ,0.71 ,0.18 
438.45,0.19 ,0.71 ,0.09 
418.62,0.19 ,0.71 ,0.09 
393.89,0.19 ,0.71 ,0.09 
382.43,0.16 ,0.78 ,0.09 
382.43,0.13 ,0.85 ,0.09 
400.24,0.13 ,0.85 ,0.09 
428.08,0.10 ,0.92 ,0.00 
425.48,0.13 ,0.92 ,0.09 
496.96,0.10 ,0.92 ,0.09 
554.93,0.19 ,0.78 ,0.18 
557.61,0.26 ,0.65 ,0.27 
559.02,0.29 ,0.60 ,0.36 
573.11,0.32 ,0.55 ,0.36 
574.94,0.39 ,0.47 ,0.27 
546.58,0.42 ,0.47 ,0.45 
548.41,0.45 ,0.42 ,0.45 
595.74,0.42 ,0.47 ,0.27 
597.1,0.42 ,0.51 ,0.36 
690.79,0.39 ,0.51 ,0.36 
654.65,0.35 ,0.56 ,0.36 
663.53,0.32 ,0.66 ,0.36 
640.44,0.32 ,0.66 ,0.36 
574.94,0.32 ,0.72 ,0.36 
515.66,0.32 ,0.72 ,0.27 
466.58,0.32 ,0.78 ,0.27 
415.15,0.32 ,0.78 ,0.27 
401.57,0.32 ,0.78 ,0.27 
400.18,0.32 ,0.78 ,0.27 
401.57,0.29 ,0.85 ,0.18 
411.83,0.29 ,0.85 ,0.18 
401.57,0.32 ,0.78 ,0.18 
417.99,0.29 ,0.85 ,0.18 
461.65,0.29 ,0.92 ,0.18 
509.99,0.32 ,0.92 ,0.18 
533.76,0.42 ,0.66 ,0.27 
535.24,0.48 ,0.62 ,0.27 
517.49,0.55 ,0.52 ,0.27 
517.49,0.58 ,0.48 ,0.18 
508.62,0.61 ,0.44 ,0.27 
513.33,0.61 ,0.44 ,0.45 
482.07,0.61 ,0.44 ,0.45 
500.64,0.58 ,0.48 ,0.45 
553.54,0.58 ,0.52 ,0.36 
546.49,0.55 ,0.57 ,0.36 
535.85,0.52 ,0.67 ,0.36 
528.83,0.48 ,0.73 ,0.36 
498.82,0.48 ,0.73 ,0.45 
483.46,0.48 ,0.73 ,0.55 
418.68,0.45 ,0.79 ,0.45 
380.65,0.45 ,0.79 ,0.45 
363.84,0.45 ,0.79 ,0.45 
374.87,0.45 ,0.86 ,0.36 
362.48,0.48 ,0.79 ,0.45 
366.47,0.52 ,0.73 ,0.45 
398.06,0.52 ,0.73 ,0.45 
419.2,0.52 ,0.73 ,0.45 
442.17,0.52 ,0.73 ,0.27 
474.5,0.52 ,0.79 ,0.18 
511.41,0.55 ,0.73 ,0.27 
505.86,0.55 ,0.73 ,0.27 
509.35,0.55 ,0.73 ,0.09 
507.14,0.55 ,0.67 ,0.36 
514.63,0.52 ,0.73 ,0.45 
514.63,0.48 ,0.86 ,0.36 
534.42,0.48 ,0.93 ,0.27 
520.9,0.48 ,0.86 ,0.36 
563.89,0.48 ,0.79 ,0.45 
