power,temperature,humidity,speed
926.46,0.62 ,0.46 ,0.38 
1108.15,0.67 ,0.46 ,0.31 
1172.05,0.71 ,0.35 ,0.31 
1106.16,0.76 ,0.24 ,0.23 
1076.21,0.76 ,0.30 ,0.23 
1040.27,0.76 ,0.24 ,0.31 
1072.21,0.76 ,0.19 ,0.23 
1132.19,0.76 ,0.19 ,0.23 
1176.28,0.67 ,0.40 ,0.31 
1146.09,0.62 ,0.52 ,0.23 
1048.25,0.57 ,0.59 ,0.31 
906.49,0.52 ,0.59 ,0.31 
854.58,0.48 ,0.67 ,0.23 
804.66,0.43 ,0.75 ,0.15 
758.74,0.43 ,0.75 ,0.15 
730.98,0.43 ,0.75 ,0.08 
730.78,0.38 ,0.83 ,0.15 
724.79,0.38 ,0.83 ,0.08 
756.74,0.33 ,0.83 ,0.08 
746.76,0.33 ,0.90 ,0.00 
776.71,0.43 ,0.83 ,0.00 
847.34,0.48 ,0.67 ,0.00 
838.6,0.62 ,0.46 ,0.00 
896.51,0.71 ,0.29 ,0.08 
922.54,0.71 ,0.24 ,0.31 
962.58,0.76 ,0.19 ,0.31 
1170.05,0.71 ,0.29 ,0.38 
1148.09,0.76 ,0.19 ,0.31 
1118.14,0.67 ,0.40 ,0.31 
1100.4,0.71 ,0.35 ,0.31 
1082.27,0.71 ,0.29 ,0.31 
1146.09,0.71 ,0.24 ,0.31 
1112.15,0.67 ,0.29 ,0.31 
1074.21,0.62 ,0.33 ,0.31 
1076.21,0.52 ,0.46 ,0.31 
1062.23,0.48 ,0.59 ,0.31 
988.35,0.43 ,0.67 ,0.31 
926.46,0.38 ,0.65 ,0.31 
503.23,0.38 ,0.59 ,0.23 
473.28,0.38 ,0.59 ,0.23 
461.23,0.33 ,0.65 ,0.23 
459.23,0.33 ,0.65 ,0.23 
888.52,0.33 ,0.65 ,0.23 
970.38,0.33 ,0.65 ,0.31 
908.49,0.33 ,0.73 ,0.23 
994.34,0.38 ,0.65 ,0.31 
946.42,0.43 ,0.59 ,0.31 
634.94,0.52 ,0.46 ,0.31 
860.8,0.57 ,0.46 ,0.38 
1205.99,0.62 ,0.33 ,0.38 
1202,0.67 ,0.35 ,0.23 
1174.04,0.67 ,0.35 ,0.23 
652.67,0.62 ,0.33 ,0.31 
608.99,0.67 ,0.29 ,0.31 
1154.08,0.62 ,0.40 ,0.38 
1181.25,0.57 ,0.40 ,0.46 
1140.33,0.48 ,0.52 ,0.38 
1126.12,0.43 ,0.59 ,0.31 
1026.29,0.43 ,0.59 ,0.38 
686.86,0.43 ,0.67 ,0.38 
1058.24,0.43 ,0.59 ,0.31 
754.74,0.38 ,0.65 ,0.38 
501.16,0.38 ,0.73 ,0.31 
473.28,0.33 ,0.73 ,0.31 
461.23,0.33 ,0.73 ,0.31 
710.82,0.33 ,0.73 ,0.31 
746.76,0.33 ,0.73 ,0.31 
767,0.33 ,0.73 ,0.31 
774.71,0.33 ,0.83 ,0.31 
818.64,0.38 ,0.73 ,0.23 
815.88,0.43 ,0.67 ,0.31 
1112.15,0.52 ,0.46 ,0.38 
1140.18,0.52 ,0.46 ,0.38 
1168.29,0.57 ,0.40 ,0.38 
1168.05,0.57 ,0.40 ,0.46 
926.46,0.57 ,0.40 ,0.46 
868.55,0.57 ,0.40 ,0.38 
862.56,0.52 ,0.46 ,0.38 
938.44,0.52 ,0.46 ,0.38 
916.47,0.52 ,0.46 ,0.46 
928.45,0.48 ,0.59 ,0.46 
940.43,0.43 ,0.59 ,0.46 
934.54,0.38 ,0.65 ,0.46 
906.08,0.38 ,0.65 ,0.46 
834.61,0.38 ,0.59 ,0.31 
822.63,0.38 ,0.65 ,0.38 
744.42,0.38 ,0.65 ,0.38 
746.76,0.33 ,0.73 ,0.31 
724.85,0.33 ,0.73 ,0.31 
732.92,0.33 ,0.73 ,0.38 
730.78,0.33 ,0.73 ,0.38 
760.73,0.33 ,0.73 ,0.38 
808.65,0.33 ,0.73 ,0.38 
854.58,0.38 ,0.65 ,0.46 
880.53,0.38 ,0.65 ,0.38 
900.5,0.38 ,0.65 ,0.38 
926.46,0.43 ,0.59 ,0.46 
986.45,0.43 ,0.59 ,0.54 
998.53,0.43 ,0.67 ,0.54 
1110.15,0.48 ,0.52 ,0.38 
850.58,0.48 ,0.52 ,0.46 
888.52,0.48 ,0.59 ,0.46 
908.49,0.48 ,0.52 ,0.46 
924.46,0.43 ,0.59 ,0.46 
1114.14,0.43 ,0.59 ,0.46 
1152.08,0.38 ,0.65 ,0.38 
924.54,0.38 ,0.65 ,0.46 
902.66,0.38 ,0.73 ,0.46 
818.64,0.38 ,0.65 ,0.46 
764.73,0.38 ,0.65 ,0.54 
746.76,0.33 ,0.73 ,0.46 
724.79,0.33 ,0.73 ,0.38 
724.79,0.33 ,0.83 ,0.31 
732.15,0.29 ,0.90 ,0.38 
718.8,0.29 ,0.90 ,0.31 
734.84,0.29 ,0.90 ,0.38 
770.72,0.33 ,0.83 ,0.38 
803.27,0.33 ,0.83 ,0.38 
822.63,0.38 ,0.73 ,0.38 
882.53,0.38 ,0.73 ,0.38 
912.56,0.43 ,0.67 ,0.46 
1006.52,0.48 ,0.67 ,0.46 
1164.06,0.52 ,0.59 ,0.46 
1158.07,0.52 ,0.59 ,0.31 
1192.01,0.52 ,0.59 ,0.46 
1233.94,0.52 ,0.59 ,0.38 
1040.27,0.52 ,0.59 ,0.38 
892.51,0.48 ,0.59 ,0.38 
1289.85,0.43 ,0.67 ,0.38 
1296.2,0.43 ,0.67 ,0.38 
1178.04,0.38 ,0.73 ,0.46 
1132.11,0.38 ,0.65 ,0.46 
1014.31,0.38 ,0.65 ,0.38 
658.9,0.33 ,0.73 ,0.38 
764.73,0.33 ,0.73 ,0.31 
764.73,0.33 ,0.73 ,0.31 
772.71,0.33 ,0.73 ,0.31 
714.95,0.33 ,0.73 ,0.31 
722.85,0.33 ,0.73 ,0.38 
756.74,0.29 ,0.83 ,0.31 
762.73,0.33 ,0.73 ,0.31 
798.67,0.38 ,0.65 ,0.31 
826.62,0.43 ,0.59 ,0.31 
854.58,0.52 ,0.52 ,0.23 
895.37,0.57 ,0.46 ,0.23 
902.5,0.62 ,0.29 ,0.23 
954.41,0.67 ,0.29 ,0.31 
1093.81,0.67 ,0.40 ,0.38 
946.42,0.67 ,0.40 ,0.46 
876.54,0.62 ,0.46 ,0.38 
874.54,0.57 ,0.52 ,0.54 
992.35,0.57 ,0.52 ,0.38 
1140.33,0.48 ,0.67 ,0.38 
954.49,0.48 ,0.67 ,0.31 
932.45,0.48 ,0.67 ,0.31 
922.46,0.43 ,0.75 ,0.38 
862.56,0.43 ,0.75 ,0.31 
782.7,0.43 ,0.75 ,0.31 
756.74,0.43 ,0.75 ,0.31 
726.79,0.43 ,0.75 ,0.23 
457.24,0.43 ,0.75 ,0.31 
649.04,0.38 ,0.83 ,0.23 
744.82,0.38 ,0.83 ,0.15 
778.7,0.38 ,0.83 ,0.23 
790.68,0.38 ,0.83 ,0.23 
844.59,0.43 ,0.75 ,0.15 
852.58,0.48 ,0.67 ,0.23 
900.5,0.52 ,0.59 ,0.15 
1126.12,0.52 ,0.52 ,0.15 
1136.34,0.57 ,0.52 ,0.23 
1108.15,0.62 ,0.40 ,0.23 
1100.17,0.62 ,0.40 ,0.23 
1070.3,0.62 ,0.40 ,0.38 
1070.22,0.67 ,0.35 ,0.23 
