reality,predict,mape,accurary
1058.24,1075.92688,0.02,0.98
1002.33,1043.668701,0.04,0.96
1060.23,1059.229736,0,1
1082.2,960.8463135,0.11,0.89
1060.23,906.1630859,0.15,0.85
1030.57,870.0189209,0.16,0.84
996.34,870.0189209,0.13,0.87
730.78,825.0493164,0.13,0.87
832.61,833.5142212,0,1
814.64,838.4752197,0.03,0.97
786.69,799.338562,0.02,0.98
764.73,786.2528687,0.03,0.97
766.72,810.8621216,0.06,0.94
750.75,784.1430054,0.04,0.96
752.89,772.8457642,0.03,0.97
808.88,786.2528687,0.03,0.97
890.52,799.338562,0.1,0.9
956.41,799.338562,0.16,0.84
976.87,846.821106,0.13,0.87
994.34,885.7803955,0.11,0.89
1046.47,964.022522,0.08,0.92
1098.25,964.022522,0.12,0.88
1102.16,968.7261353,0.12,0.88
1056.24,1011.482422,0.04,0.96
1006.32,1059.108032,0.05,0.95
1016.31,1006.534607,0.01,0.99
996.34,992.1541748,0,1
1064.23,977.1083374,0.08,0.92
1080.2,926.7644653,0.14,0.86
1094.27,914.2040405,0.16,0.84
1080.41,870.0941162,0.19,0.81
976.37,885.7803955,0.09,0.91
832.61,846.821106,0.02,0.98
820.63,819.5653687,0,1
778.7,819.5653687,0.05,0.95
746.76,833.1466675,0.12,0.88
734.78,838.0372925,0.14,0.86
740.83,833.1466675,0.12,0.88
740.91,824.3167114,0.11,0.89
752.75,838.0372925,0.11,0.89
926.46,824.3167114,0.11,0.89
962.4,851.8538818,0.11,0.89
974.38,851.8538818,0.13,0.87
1004.33,851.8538818,0.15,0.85
1072.21,790.1202393,0.26,0.74
1090.27,795.5609741,0.27,0.73
1039.47,864.6536865,0.17,0.83
850.58,890.0101929,0.05,0.95
1048.25,918.6891479,0.12,0.88
993.27,922.2875366,0.07,0.93
1044.26,890.0101929,0.15,0.85
1062.31,904.3032227,0.15,0.85
1026.49,873.5290527,0.15,0.85
1046.26,859.62323,0.18,0.82
998.34,859.62323,0.14,0.86
832.61,833.1466675,0,1
822.63,825.0493164,0,1
770.72,786.2528687,0.02,0.98
764.73,795.3755493,0.04,0.96
734.78,773.2583618,0.05,0.95
706.89,760.0175171,0.08,0.92
700.96,760.0175171,0.08,0.92
692.85,747.274231,0.08,0.92
752.75,720.9329834,0.04,0.96
776.71,720.9329834,0.07,0.93
810.65,773.2583618,0.05,0.95
858.57,814.8427124,0.05,0.95
1054.24,881.5325317,0.16,0.84
1116.14,940.9469604,0.16,0.84
1216.23,952.9683228,0.22,0.78
1200.08,1014.757141,0.15,0.85
1104.16,996.6264038,0.1,0.9
1052.25,982.6098633,0.07,0.93
1034.28,1034.147705,0,1
1133.33,985.4926758,0.13,0.87
1149.84,955.5895386,0.17,0.83
1122.29,926.7644653,0.17,0.83
1100.17,877.867981,0.2,0.8
1102.26,838.4752197,0.24,0.76
952.49,825.0493164,0.13,0.87
852.58,841.807312,0.01,0.99
802.66,841.807312,0.05,0.95
764.73,799.338562,0.05,0.95
744.76,786.2528687,0.06,0.94
732.92,786.2528687,0.07,0.93
724.85,765.2600708,0.06,0.94
746.76,747.274231,0,1
734.78,765.2600708,0.04,0.96
956.41,752.3588257,0.21,0.79
974.38,833.1466675,0.14,0.86
1044.26,842.572937,0.19,0.81
1060.23,856.2890015,0.19,0.81
1148.32,944.5911255,0.18,0.82
1184.03,944.5911255,0.2,0.8
1176.12,974.3008423,0.17,0.83
1158.07,1053.435669,0.09,0.91
1094.18,1014.757141,0.07,0.93
1182.03,1047.773193,0.11,0.89
1263.89,1017.812866,0.19,0.81
1221.96,987.2296753,0.19,0.81
1223.96,926.7644653,0.24,0.76
1152.31,882.2505493,0.23,0.77
1086.19,867.423584,0.2,0.8
950.51,853.7221069,0.1,0.9
872.55,853.7221069,0.02,0.98
836.61,790.1202393,0.06,0.94
790.68,790.1202393,0,1
727.31,790.1202393,0.09,0.91
726.79,777.0115356,0.07,0.93
712.81,777.0115356,0.09,0.91
730.2,790.1202393,0.08,0.92
734.78,752.3588257,0.02,0.98
786.69,803.3173218,0.02,0.98
974.38,799.338562,0.18,0.82
982.36,856.2890015,0.13,0.87
1042.26,959.3322754,0.08,0.92
1146.32,989.3438721,0.14,0.86
1152.08,1018.669983,0.12,0.88
1110.15,1079.091309,0.03,0.97
1072.29,1113.641602,0.04,0.96
990.35,1065.192017,0.08,0.92
1010.32,1075.92688,0.06,0.94
1050.25,1079.091309,0.03,0.97
1082.2,1037.164795,0.04,0.96
1052.25,1017.812866,0.03,0.97
1074.42,968.4794312,0.1,0.9
1060.23,922.1843872,0.13,0.87
940.43,882.2505493,0.06,0.94
862.56,896.2427368,0.04,0.96
848.66,885.7803955,0.04,0.96
782.7,878.0157471,0.12,0.88
758.74,878.0157471,0.16,0.84
754.74,864.0219116,0.14,0.86
738.77,868.3481445,0.18,0.82
756.89,842.1390991,0.11,0.89
750.75,868.3481445,0.16,0.84
992.35,868.3481445,0.12,0.88
992.49,896.4302368,0.1,0.9
1024.37,935.0487671,0.09,0.91
1104.16,981.9210205,0.11,0.89
1164.29,998.0411987,0.14,0.86
1193.77,968.7261353,0.19,0.81
1188.02,957.4111938,0.19,0.81
1154.08,1002.891724,0.13,0.87
1122.13,992.2411499,0.12,0.88
1114.23,1039.365479,0.07,0.93
1102.16,1021.424255,0.07,0.93
1130.12,998.0411987,0.12,0.88
1142.1,949.737854,0.17,0.83
1108.37,914.0559082,0.18,0.82
1060.23,808.9221802,0.24,0.76
988.35,794.4765625,0.2,0.8
956.41,782.918457,0.18,0.82
770.72,795.5609741,0.03,0.97
764.73,789.68573,0.03,0.97
728.85,778.2483521,0.07,0.93
736.77,765.2600708,0.04,0.96
728.79,765.2600708,0.05,0.95
726.92,778.2483521,0.07,0.93
758.74,778.2483521,0.03,0.97
814.64,765.2600708,0.06,0.94
948.42,765.2600708,0.19,0.81
948.42,790.1202393,0.17,0.83
720.8,846.821106,0.17,0.83
1034.35,859.62323,0.17,0.83
1130.2,890.0101929,0.21,0.79
1110.15,904.3032227,0.19,0.81
1148.32,870.0941162,0.24,0.76
1060.9,850.6891479,0.2,0.8
822.63,858.861145,0.04,0.96
1022.3,858.861145,0.16,0.84
1040.44,795.5609741,0.24,0.76
948.42,782.918457,0.17,0.83
854.73,752.3588257,0.12,0.88
996.34,751.8226929,0.25,0.75
932.61,742.7041626,0.2,0.8
880.53,758.076355,0.14,0.86
814.64,751.8226929,0.08,0.92
