power,temperature,humidity,speed
580.17,0.24 ,0.93 ,0.38 
512.05,0.24 ,0.93 ,0.31 
415.75,0.24 ,0.93 ,0.23 
374.41,0.24 ,0.93 ,0.23 
365.08,0.24 ,0.85 ,0.31 
359.09,0.24 ,0.93 ,0.23 
346.28,0.24 ,0.93 ,0.23 
368.48,0.26 ,0.86 ,0.23 
381.05,0.26 ,0.86 ,0.15 
386.37,0.26 ,0.86 ,0.15 
408.87,0.26 ,0.86 ,0.23 
450.51,0.26 ,0.86 ,0.15 
474.5,0.26 ,0.86 ,0.23 
499.74,0.26 ,0.93 ,0.31 
515.66,0.29 ,0.86 ,0.31 
463.3,0.29 ,0.86 ,0.31 
463.3,0.29 ,0.86 ,0.38 
446.44,0.29 ,0.79 ,0.31 
414.35,0.29 ,0.79 ,0.31 
486.31,0.29 ,0.79 ,0.38 
483.95,0.29 ,0.79 ,0.31 
491.85,0.29 ,0.79 ,0.46 
507.82,0.26 ,0.86 ,0.31 
495.08,0.26 ,0.86 ,0.31 
473.06,0.26 ,0.93 ,0.31 
438.29,0.26 ,0.93 ,0.38 
404.94,0.26 ,0.93 ,0.31 
344.81,0.26 ,0.93 ,0.38 
336.89,0.26 ,0.93 ,0.31 
352.86,0.26 ,0.93 ,0.31 
328.9,0.26 ,0.93 ,0.15 
346.28,0.26 ,0.93 ,0.23 
406.43,0.26 ,0.93 ,0.23 
398.37,0.26 ,0.93 ,0.23 
474.56,0.26 ,1.00 ,0.15 
518.63,0.29 ,0.93 ,0.31 
502.66,0.29 ,0.93 ,0.31 
502.66,0.29 ,0.93 ,0.31 
554.9,0.32 ,0.93 ,0.23 
546.82,0.34 ,0.86 ,0.23 
493.37,0.34 ,0.86 ,0.23 
478.39,0.34 ,0.93 ,0.23 
510.26,0.37 ,0.79 ,0.23 
505.84,0.37 ,0.86 ,0.31 
513.72,0.34 ,0.86 ,0.31 
535.71,0.34 ,0.86 ,0.31 
528.22,0.34 ,0.86 ,0.23 
559.55,0.32 ,0.93 ,0.31 
487.99,0.32 ,0.93 ,0.31 
455.67,0.32 ,0.93 ,0.15 
401.92,0.32 ,0.93 ,0.23 
377.97,0.29 ,1.00 ,0.31 
370.93,0.32 ,0.93 ,0.31 
362.05,0.32 ,0.93 ,0.23 
344.88,0.32 ,0.93 ,0.23 
363.67,0.32 ,1.00 ,0.23 
398.44,0.32 ,1.00 ,0.23 
405.02,0.32 ,1.00 ,0.31 
466.57,0.32 ,1.00 ,0.31 
521.54,0.32 ,1.00 ,0.38 
504.15,0.37 ,0.93 ,0.23 
512.14,0.39 ,0.86 ,0.31 
537.42,0.45 ,0.73 ,0.38 
510.34,0.53 ,0.63 ,0.38 
493.26,0.55 ,0.64 ,0.38 
455.67,0.58 ,0.59 ,0.38 
470.23,0.58 ,0.59 ,0.31 
464.29,0.55 ,0.64 ,0.31 
481.04,0.53 ,0.69 ,0.31 
553.49,0.50 ,0.74 ,0.46 
518.16,0.50 ,0.74 ,0.23 
525.3,0.50 ,0.74 ,0.15 
538.35,0.45 ,0.80 ,0.31 
500.47,0.45 ,0.80 ,0.23 
425.94,0.42 ,0.86 ,0.23 
406.5,0.42 ,0.79 ,0.15 
385.06,0.39 ,0.93 ,0.23 
379.64,0.39 ,0.93 ,0.23 
395.62,0.42 ,0.93 ,0.23 
370.25,0.42 ,0.93 ,0.08 
414.41,0.42 ,0.93 ,0.15 
439.79,0.42 ,1.00 ,0.23 
481.14,0.39 ,1.00 ,0.31 
514.39,0.39 ,0.93 ,0.46 
504.92,0.39 ,0.93 ,0.46 
499.83,0.39 ,0.86 ,0.54 
518.63,0.39 ,0.79 ,0.54 
501.24,0.39 ,0.79 ,0.38 
518.54,0.39 ,0.79 ,0.46 
517.23,0.39 ,0.73 ,0.46 
505.1,0.39 ,0.73 ,0.38 
489.12,0.37 ,0.79 ,0.38 
569.47,0.37 ,0.73 ,0.46 
568.06,0.34 ,0.79 ,0.31 
