reality,predict,mape
1058.24,571.4092407226562,0.46
754.74,571.2637939453125,0.24
501.16,571.056884765625,0.14
473.28,570.9723510742188,0.21
461.23,570.9723510742188,0.24
710.82,570.9723510742188,0.2
746.76,570.9723510742188,0.24
767.0,570.9723510742188,0.26
774.71,571.062744140625,0.26
818.64,571.0889892578125,0.3
815.88,571.3694458007812,0.3
1112.15,572.3050537109375,0.49
1140.18,572.3050537109375,0.5
1168.29,572.6705322265625,0.51
1168.05,572.9105834960938,0.51
926.46,572.9105834960938,0.38
868.55,572.6705322265625,0.34
862.56,572.3050537109375,0.34
938.44,572.3050537109375,0.39
916.47,572.56005859375,0.38
928.45,572.28955078125,0.38
940.43,571.9533081054688,0.39
934.54,571.6398315429688,0.39
906.08,571.6398315429688,0.37
834.61,571.0608520507812,0.32
822.63,571.2637939453125,0.31
744.42,571.2637939453125,0.23
746.76,570.9723510742188,0.24
724.85,570.9723510742188,0.21
732.92,571.0321044921875,0.22
730.78,571.0321044921875,0.22
760.73,571.0321044921875,0.25
808.65,571.0321044921875,0.29
854.58,571.6398315429688,0.33
880.53,571.2637939453125,0.35
900.5,571.2637939453125,0.37
926.46,571.9533081054688,0.38
986.45,572.2732543945312,0.42
998.53,572.2750854492188,0.43
1110.15,572.0045776367188,0.48
850.58,572.2919311523438,0.33
888.52,572.28955078125,0.36
908.49,572.2919311523438,0.37
924.46,571.9533081054688,0.38
1114.14,571.9533081054688,0.49
1152.08,571.2637939453125,0.5
924.54,571.6398315429688,0.38
902.66,571.6282348632812,0.37
818.64,571.6398315429688,0.3
764.73,572.0054931640625,0.25
746.76,571.357666015625,0.23
724.79,571.0321044921875,0.21
724.79,571.062744140625,0.21
732.15,571.2651977539062,0.22
718.8,571.0953369140625,0.21
734.84,571.2651977539062,0.22
770.72,571.1287841796875,0.26
803.27,571.1287841796875,0.29
822.63,571.2614135742188,0.31
882.53,571.2614135742188,0.35
912.56,571.9490966796875,0.37
1006.52,572.2861938476562,0.43
1164.06,572.5599365234375,0.51
1158.07,572.039306640625,0.51
1192.01,572.5599365234375,0.52
1233.94,572.2553100585938,0.54
1040.27,572.2553100585938,0.45
892.51,571.975830078125,0.36
1289.85,571.6024169921875,0.56
1296.2,571.6024169921875,0.56
1178.04,571.6282348632812,0.51
1132.11,571.6398315429688,0.5
1014.31,571.2637939453125,0.44
658.9,571.0321044921875,0.13
764.73,570.9723510742188,0.25
764.73,570.9723510742188,0.25
772.71,570.9723510742188,0.26
714.95,570.9723510742188,0.2
722.85,571.0321044921875,0.21
756.74,571.0143432617188,0.25
762.73,570.9723510742188,0.25
798.67,571.0299072265625,0.29
826.62,571.4092407226562,0.31
854.58,571.8233032226562,0.33
895.37,572.1978759765625,0.36
902.5,572.6040649414062,0.37
954.41,573.180908203125,0.4
1093.81,573.3563232421875,0.48
946.42,573.5921630859375,0.39
876.54,572.9953002929688,0.35
874.54,573.1904296875,0.34
992.35,572.6296997070312,0.42
1140.33,571.9457397460938,0.5
954.49,571.721923828125,0.4
932.45,571.721923828125,0.39
922.46,571.5991821289062,0.38
862.56,571.3323974609375,0.34
782.7,571.3323974609375,0.27
756.74,571.3323974609375,0.25
726.79,571.1888427734375,0.21
457.24,571.3323974609375,0.25
649.04,571.1565551757812,0.12
744.82,571.18896484375,0.23
778.7,571.1565551757812,0.27
790.68,571.1565551757812,0.28
844.59,571.2259521484375,0.32
852.58,571.471435546875,0.33
900.5,571.5457153320312,0.37
1126.12,571.5782470703125,0.49
1136.34,572.174072265625,0.5
1108.15,572.5677490234375,0.48
1100.17,572.5677490234375,0.48
1070.3,573.0138549804688,0.46
1070.22,572.929931640625,0.46
1086.12,572.8056640625,0.47
1116.14,573.0138549804688,0.49
1108.37,572.6705322265625,0.48
976.37,572.56005859375,0.41
933.66,571.6024169921875,0.39
900.5,571.3694458007812,0.37
840.6,571.1403198242188,0.32
796.67,571.056884765625,0.28
768.72,571.1239013671875,0.26
740.77,571.18896484375,0.23
734.78,571.1565551757812,0.22
712.95,571.18896484375,0.2
750.75,571.2330932617188,0.24
780.77,571.18896484375,0.27
778.7,571.18896484375,0.27
834.61,571.2259521484375,0.32
876.54,571.2701416015625,0.35
880.53,572.174072265625,0.35
920.47,571.79248046875,0.38
1207.99,571.8233032226562,0.53
1164.06,571.5782470703125,0.51
1140.33,572.3070678710938,0.5
1124.21,572.174072265625,0.49
1100.17,571.79248046875,0.48
1126.12,572.0043334960938,0.49
1176.04,572.0043334960938,0.51
1150.08,572.0043334960938,0.5
1120.13,571.6849365234375,0.49
1008.32,571.6849365234375,0.43
978.37,571.3323974609375,0.42
928.62,571.1888427734375,0.38
868.8,571.2423706054688,0.34
798.67,571.2423706054688,0.28
752.75,571.2423706054688,0.24
757.03,571.2423706054688,0.25
748.75,571.2763061523438,0.24
760.88,571.2423706054688,0.25
782.76,571.235595703125,0.27
820.63,571.235595703125,0.3
878.54,571.2763061523438,0.35
918.47,571.2763061523438,0.38
950.42,571.4313354492188,0.4
1040.27,571.2886962890625,0.45
1217.97,571.3218383789062,0.53
1200.0,571.4279174804688,0.52
1194.26,572.072265625,0.52
1096.17,572.65673828125,0.48
1212.07,572.249267578125,0.53
1203.99,572.3563842773438,0.52
1233.94,571.3218383789062,0.54
1223.96,571.6480712890625,0.53
1215.97,571.6480712890625,0.53
1233.94,571.3919067382812,0.54
1219.97,571.3919067382812,0.53
1102.16,571.3681030273438,0.48
1040.48,571.6480712890625,0.45
768.79,571.3218383789062,0.26
788.69,571.2763061523438,0.28
776.71,571.2886962890625,0.26
760.73,571.2423706054688,0.25
786.69,571.2423706054688,0.27
812.65,571.2423706054688,0.3
826.95,571.2423706054688,0.31
906.49,571.2763061523438,0.37
922.46,571.968505859375,0.38
937.02,571.968505859375,0.39
1211.98,572.7352294921875,0.53
1269.88,572.249267578125,0.55
1237.94,572.2977294921875,0.54
1229.95,572.5531616210938,0.53
1184.03,571.9384765625,0.52
1182.03,571.2886962890625,0.52
1182.36,571.2763061523438,0.52
1221.96,571.3681030273438,0.53
1263.89,571.3185424804688,0.55
1273.88,571.2763061523438,0.55
1241.93,571.3668823242188,0.54
1190.02,571.3218383789062,0.52
992.35,571.2886962890625,0.42
902.5,571.3218383789062,0.37
808.65,571.3668823242188,0.29
810.72,571.4586181640625,0.3
762.73,571.2763061523438,0.25
776.71,571.2763061523438,0.26
796.83,571.2886962890625,0.28
820.63,571.2063598632812,0.3
830.62,571.2886962890625,0.31
1006.32,571.2907104492188,0.43
1297.84,571.968505859375,0.56
1315.81,572.9478149414062,0.56
1309.9,573.11181640625,0.56
1301.83,573.6268920898438,0.56
1286.9,573.9816284179688,0.55
1239.93,573.861328125,0.54
1182.03,573.339111328125,0.51
1128.12,573.3563232421875,0.49
1185.79,573.1314086914062,0.52
1200.0,573.4217529296875,0.52
1162.15,573.1314086914062,0.51
1174.04,572.785888671875,0.51
1164.29,572.1448364257812,0.51
1178.04,572.3896484375,0.51
1106.16,571.4656372070312,0.48
988.35,572.0043334960938,0.42
898.5,572.039306640625,0.36
860.57,571.4313354492188,0.34
846.65,571.3524780273438,0.33
832.61,571.3185424804688,0.31
832.79,571.30859375,0.31
894.51,571.30859375,0.36
936.44,571.3681030273438,0.39
992.35,571.8236083984375,0.42
1086.19,571.8236083984375,0.47
1096.17,572.6340942382812,0.48
1154.08,572.935791015625,0.5
1150.16,573.6470336914062,0.5
1134.11,573.6629028320312,0.49
1112.38,573.8912963867188,0.48
1088.19,574.2443237304688,0.47
1082.2,574.3202514648438,0.47
1112.15,573.6134033203125,0.48
1158.07,573.4071044921875,0.5
1156.07,572.9478149414062,0.5
1146.37,571.2907104492188,0.5
964.47,571.3919067382812,0.41
918.47,571.4010620117188,0.38
823.87,571.4010620117188,0.31
800.67,571.4676513671875,0.29
762.73,571.3681030273438,0.25
740.77,571.3681030273438,0.23
748.81,571.3218383789062,0.24
738.91,571.3218383789062,0.23
720.8,571.3218383789062,0.21
764.73,571.3668823242188,0.25
910.48,571.444580078125,0.37
1042.26,571.4424438476562,0.45
1102.16,572.2182006835938,0.48
1106.16,572.8728637695312,0.48
1154.08,573.1444702148438,0.5
1188.35,573.5321655273438,0.52
1166.06,573.9032592773438,0.51
1152.08,574.2537841796875,0.5
946.42,574.4779663085938,0.39
876.54,573.9144287109375,0.35
874.54,573.9032592773438,0.34
992.35,574.1200561523438,0.42
1140.33,573.1715087890625,0.5
954.49,573.4217529296875,0.4
932.45,573.32080078125,0.39
922.46,572.7075805664062,0.38
862.56,572.4628295898438,0.34
944.43,572.7352294921875,0.39
888.52,572.109619140625,0.36
852.1,571.900146484375,0.33
866.73,571.68603515625,0.34
846.59,571.3797607421875,0.33
832.61,571.4279174804688,0.31
889.93,571.4656372070312,0.36
926.46,571.8629150390625,0.38
1032.28,572.6021118164062,0.45
1092.18,573.1229248046875,0.48
1154.08,573.7454223632812,0.5
1190.27,574.4691772460938,0.52
1233.94,574.674560546875,0.53
1235.94,574.4779663085938,0.54
1176.04,574.942626953125,0.51
1158.15,574.7477416992188,0.5
1132.11,574.7598266601562,0.49
1172.05,574.527587890625,0.51
1202.0,574.5250854492188,0.52
1198.0,574.2537841796875,0.52
1205.99,573.681640625,0.52
1213.98,573.5321655273438,0.53
1164.29,573.5321655273438,0.51
1092.18,573.2053833007812,0.48
1016.38,573.0838623046875,0.44
900.5,572.7352294921875,0.36
882.53,572.7352294921875,0.35
616.97,572.4921875,0.07
463.23,572.249267578125,0.24
1006.32,572.109619140625,0.43
950.61,571.4656372070312,0.4
1018.3,571.8629150390625,0.44
1116.14,572.6021118164062,0.49
1173.84,573.51123046875,0.51
1176.04,573.5321655273438,0.51
1188.02,574.1200561523438,0.52
1246.32,574.68017578125,0.54
1249.92,574.4844970703125,0.54
1209.98,574.9576416015625,0.52
1174.04,574.527587890625,0.51
1130.12,575.0917358398438,0.49
1156.07,574.8543701171875,0.5
1190.26,574.5250854492188,0.52
1164.06,574.49853515625,0.51
1170.05,573.93212890625,0.51
1168.14,574.1021728515625,0.51
1158.07,573.4217529296875,0.5
1096.17,572.9140625,0.48
1050.25,573.1499633789062,0.45
954.41,572.54638671875,0.4
936.63,572.785888671875,0.39
902.5,572.54638671875,0.37
890.52,572.1448364257812,0.36
890.52,572.1448364257812,0.36
930.52,572.1448364257812,0.39
966.39,571.8629150390625,0.41
1070.22,572.4921875,0.47
1128.12,572.8728637695312,0.49
1144.33,572.935791015625,0.5
1198.0,573.8912963867188,0.52
1192.01,574.7598266601562,0.52
1196.01,574.765625,0.52
1188.02,574.6119384765625,0.52
1160.07,574.846923828125,0.5
1125.73,574.846923828125,0.49
1164.06,574.84375,0.51
1219.97,574.84375,0.53
1186.12,574.7905883789062,0.52
1184.03,573.8875732421875,0.52
1164.06,573.6561279296875,0.51
1098.17,573.8505249023438,0.48
1016.31,572.9757080078125,0.44
850.58,572.9757080078125,0.33
808.72,573.0138549804688,0.29
780.7,572.4838256835938,0.27
752.89,572.5994262695312,0.24
742.76,571.5687255859375,0.23
752.75,571.0867919921875,0.24
934.44,571.193359375,0.39
930.45,571.3231201171875,0.39
1022.3,572.2457275390625,0.44
1084.19,572.4605712890625,0.47
1146.17,572.9478759765625,0.5
1180.28,573.4768676757812,0.51
1205.99,573.814697265625,0.52
1198.0,573.3486938476562,0.52
1170.05,573.6842651367188,0.51
1144.09,574.26123046875,0.5
1136.11,574.01611328125,0.49
1150.08,574.2589721679688,0.5
1168.05,574.4992065429688,0.51
1172.37,574.1642456054688,0.51
1202.0,573.6561279296875,0.52
1180.03,573.16455078125,0.51
1123.22,572.8056640625,0.49
1036.27,572.8056640625,0.45
836.76,572.1978759765625,0.32
801.59,572.4169921875,0.29
764.79,572.039306640625,0.25
758.74,571.7554321289062,0.25
750.75,571.79248046875,0.24
758.74,571.79248046875,0.25
708.82,571.9310913085938,0.19
1052.25,572.1448364257812,0.46
1088.41,573.1499633789062,0.47
1144.09,573.4382934570312,0.5
1170.05,573.9923095703125,0.51
1218.05,574.140625,0.53
1233.94,573.9268798828125,0.53
1219.97,574.6865234375,0.53
1207.99,574.527587890625,0.52
1188.02,575.0917358398438,0.52
1298.11,574.7598876953125,0.56
1339.77,574.7598876953125,0.57
1409.65,574.5232543945312,0.59
1429.62,574.5654296875,0.6
1371.71,573.6561279296875,0.58
1331.87,573.3697509765625,0.57
1333.78,573.16455078125,0.57
884.53,572.8056640625,0.35
842.6,572.54638671875,0.32
832.77,572.54638671875,0.31
790.68,572.174072265625,0.28
792.68,572.3896484375,0.28
778.7,571.7554321289062,0.27
777.6,571.7554321289062,0.26
716.87,571.5066528320312,0.2
1030.5,571.4279174804688,0.45
1071.45,572.249267578125,0.47
1120.13,573.11181640625,0.49
1134.11,573.5321655273438,0.49
1213.98,573.8912963867188,0.53
1293.84,574.2611694335938,0.56
1315.89,574.2825927734375,0.56
1319.8,574.6087036132812,0.56
1317.8,574.281494140625,0.56
1312.1,574.6668090820312,0.56
1323.79,574.7557983398438,0.57
1323.79,573.2701416015625,0.57
1377.7,572.9055786132812,0.58
1377.7,572.322021484375,0.58
1373.71,572.322021484375,0.58
1341.86,572.3563842773438,0.57
1271.88,572.3896484375,0.55
1104.38,572.109619140625,0.48
1014.31,572.3896484375,0.44
962.4,572.3896484375,0.41
964.39,572.0043334960938,0.41
952.41,571.7554321289062,0.4
926.46,571.7554321289062,0.38
968.39,571.3919067382812,0.41
1006.4,571.7166137695312,0.43
1182.03,572.109619140625,0.52
1320.08,573.11181640625,0.57
1317.8,573.7454223632812,0.56
1381.7,574.4691772460938,0.58
1358.59,574.7477416992188,0.58
1377.7,574.7477416992188,0.58
1401.66,575.2904052734375,0.59
1333.28,574.7477416992188,0.57
1351.75,574.7532958984375,0.57
1377.7,574.7532958984375,0.58
1433.61,574.68017578125,0.6
1425.62,574.68017578125,0.6
1399.67,573.861328125,0.59
1345.76,573.576416015625,0.57
1198.1,572.9953002929688,0.52
1074.21,572.9953002929688,0.47
864.72,572.6038208007812,0.34
830.62,572.2220458984375,0.31
796.67,572.0043334960938,0.28
818.64,572.0043334960938,0.3
802.66,571.7554321289062,0.29
928.45,571.7554321289062,0.38
958.4,572.0043334960938,0.4
1008.39,572.0043334960938,0.43
1168.29,572.3896484375,0.51
1307.82,573.32080078125,0.56
1311.81,573.7644653320312,0.56
1363.73,574.4558715820312,0.58
1409.65,574.5178833007812,0.59
1453.58,574.28564453125,0.6
1415.64,575.09326171875,0.59
1375.71,575.2845458984375,0.58
1359.82,575.2845458984375,0.58
1389.98,575.1695556640625,0.59
1471.45,574.9039306640625,0.61
1451.58,574.329833984375,0.6
1441.6,573.9816284179688,0.6
1415.29,573.875,0.59
1293.94,573.3563232421875,0.56
1180.27,572.9953002929688,0.51
1122.13,572.9757080078125,0.49
1044.26,572.8994750976562,0.45
990.35,572.8994750976562,0.42
978.37,572.2553100585938,0.42
940.43,572.039306640625,0.39
948.42,572.039306640625,0.4
974.45,571.721923828125,0.41
1102.4,571.79248046875,0.48
1267.89,572.3896484375,0.55
1313.81,573.1314086914062,0.56
1329.78,573.5487670898438,0.57
1415.64,573.9144287109375,0.59
1399.67,574.7648315429688,0.59
1433.61,575.0917358398438,0.6
1445.59,575.4071044921875,0.6
1381.7,575.0850219726562,0.58
1317.89,575.171142578125,0.56
1411.65,575.0850219726562,0.59
1459.88,575.0972290039062,0.61
1411.65,574.674560546875,0.59
1423.63,573.9816284179688,0.6
1351.75,573.875,0.58
1359.73,573.339111328125,0.58
1225.96,572.9953002929688,0.53
1042.75,572.8391723632812,0.45
976.75,572.4393920898438,0.41
942.43,572.1448364257812,0.39
738.77,572.0043334960938,0.23
541.39,572.039306640625,0.06
1036.27,571.721923828125,0.45
976.44,571.721923828125,0.41
1038.27,571.721923828125,0.45
1229.95,572.039306640625,0.53
1292.12,572.54638671875,0.56
1345.76,573.1873168945312,0.57
1435.61,573.9032592773438,0.6
1401.66,574.7532958984375,0.59
1427.72,574.527587890625,0.6
1371.71,574.8601684570312,0.58
1369.72,574.947509765625,0.58
1343.76,574.9530029296875,0.57
1411.65,574.9576416015625,0.59
1431.61,574.34814453125,0.6
1417.93,573.897216796875,0.6
1431.61,573.8536376953125,0.6
1399.77,572.89892578125,0.59
1363.73,573.1937866210938,0.58
1299.83,572.8613891601562,0.56
1110.15,572.8590087890625,0.48
1012.31,573.0546264648438,0.43
988.35,572.2861938476562,0.42
940.43,571.9457397460938,0.39
