reality,predict,mape,accurary
555.5729924514028,446.1083165134388,0.1970302326161744,0.8029697673838256
507.7554834957937,458.0705362105937,0.09785211366528088,0.9021478863347191
482.99195635278534,475.7779165546819,0.014936148942476773,0.9850638510575233
482.99195635278534,451.430170009264,0.06534640158783123,0.9346535984121688
487.84610621444034,421.02725670823475,0.13696706534095884,0.8630329346590412
544.5719101259288,421.02725670823475,0.22686563724729228,0.7731343627527077
1022.4939796226347,286.10458183880866,0.7201894705097438,0.2798105294902562
1002.2472422902515,315.59207438324137,0.6851155472754639,0.31488445272453613
1022.4939796226347,315.59207438324137,0.6913506771944858,0.30864932280551416
678.5783853394421,388.09997787259516,0.42806905398488676,0.5719309460151132
934.4891347292098,458.94561693255633,0.5088807350707757,0.4911192649292243
1164.4451657728039,482.7764288525284,0.5854021786142883,0.41459782138571166
1107.654504900703,556.2201387687053,0.4978396816807346,0.5021603183192653
992.2747156050259,646.1980933240667,0.34877097726907585,0.6512290227309241
678.5783853394421,659.544588000443,0.02804951903895066,0.9719504809610493
678.5783853394421,694.6401885043293,0.023669783052185957,0.9763302169478141
1002.2472422902515,622.373368518007,0.3790221192369544,0.6209778807630456
1286.91093290588,622.373368518007,0.5163819401917186,0.48361805980828143
1199.9078006108405,588.5189740206583,0.5095298374416274,0.4904701625583726
1064.2227505380906,512.4749187428165,0.518451453435195,0.48154854656480495
713.3698431328679,477.47627129795865,0.33067499853785265,0.6693250014621474
706.2716945953655,497.49143711297205,0.29560898317184725,0.7043910168281527
1096.6331584284583,484.49976574849313,0.5581934012985613,0.4418065987014387
953.3670674911838,458.0705362105937,0.5195234324424263,0.48047656755757373
788.3956044626321,475.7779165546819,0.396523884885215,0.6034761151147849
482.99195635278534,502.96476438978465,0.04135225809518625,0.9586477419048137
459.43616067993406,502.96476438978465,0.0947435300813746,0.9052564699186254
399.41460992710984,625.3963550824312,0.5657823713473109,0.4342176286526891
428.3754368592866,625.3963550824312,0.45992580636191416,0.5400741936380858
943.8809066715778,502.96476438978465,0.4671311170353077,0.5328688829646924
880.0687241078027,495.67359423607235,0.4367785371096138,0.5632214628903862
943.8809066715778,538.3305609992057,0.42966262248324394,0.5703373775167561
972.6263597918838,588.003606957033,0.395447592965864,0.6045524070341359
658.5233632152205,659.544588000443,0.0015507798846140525,0.998449220115386
953.3670674911838,662.6801240969851,0.30490558495916037,0.6950944150408396
1118.7866177464862,734.333239501252,0.3436342302874686,0.6563657697125314
1064.2227505380906,754.9923733079842,0.2905692225370618,0.7094307774629383
772.7843255351497,773.0497162841092,0.00034342149573969924,0.9996565785042603
820.570639450628,694.6401885043293,0.15346692276317508,0.8465330772368249
837.147265954143,711.2540730577122,0.15038356812041118,0.8496164318795888
862.6421957892367,711.2540730577122,0.17549352845303212,0.8245064715469679
888.9135618306366,694.6401885043293,0.21855147864570648,0.7814485213542935
906.8708069475715,606.1204852187241,0.331635244430395,0.6683647555696051
888.9135618306366,584.9879487589862,0.3419068243775505,0.6580931756224495
880.0687241078027,549.9268501300385,0.37513192428518116,0.6248680757148188
862.6421957892367,564.6729231242228,0.34541467380041607,0.654585326199584
820.570639450628,556.2201387687053,0.3221544715015704,0.6778455284984296
765.0949930200375,546.5584031958796,0.2856332766752723,0.7143667233247277
727.7808698988281,516.7226895042774,0.29000237451128774,0.7099976254887123
706.2716945953655,516.7226895042774,0.26837972771892527,0.7316202722810747
706.2716945953655,516.7226895042774,0.26837972771892527,0.7316202722810747
685.398211491809,509.2320791907886,0.2570274175615144,0.7429725824384856
699.244173815885,516.7226895042774,0.26102682174033615,0.7389731782596638
727.7808698988281,546.2491989190612,0.24943177058913676,0.7505682294108632
765.0949930200375,516.7226895042774,0.3246293673094987,0.6753706326905013
780.5509371268039,556.2201387687053,0.2874005880818706,0.7125994119181294
820.570639450628,637.7104687400019,0.2228451298635922,0.7771548701364078
862.6421957892367,638.0166653790477,0.2603924680552841,0.739607531944716
880.0687241078027,685.6621615056813,0.2208992971534208,0.7791007028465792
897.8472916504172,698.802571464353,0.2216910626529612,0.7783089373470388
888.9135618306366,698.802571464353,0.21386892778952238,0.7861310722104776
880.0687241078027,698.802571464353,0.20596817916375104,0.7940318208362489
837.147265954143,657.9364751729196,0.21407319604271413,0.7859268039572859
820.570639450628,651.322296167625,0.20625688410727777,0.7937431158927222
854.0587625261512,610.4900994635536,0.2851895838433477,0.7148104161566523
854.0587625261512,610.4900994635536,0.2851895838433477,0.7148104161566523
888.9135618306366,574.7587085510464,0.3534144001950165,0.6465855998049834
888.9135618306366,574.7587085510464,0.3534144001950165,0.6465855998049834
854.0587625261512,549.9268501300385,0.3561018582568553,0.6438981417431446
862.6421957892367,564.6729231242228,0.34541467380041607,0.654585326199584
780.5509371268039,564.6729231242228,0.27657133408515877,0.7234286659148412
742.4830187166228,526.2167328726114,0.2912743866086343,0.7087256133913657
727.7808698988281,535.5188804515026,0.26417565698594503,0.735824343014055
706.2716945953655,546.5584031958796,0.2261357670449872,0.7738642329550128
706.2716945953655,546.5584031958796,0.2261357670449872,0.7738642329550128
685.398211491809,483.17232911512804,0.29504874536588677,0.7049512546341132
685.398211491809,483.17232911512804,0.29504874536588677,0.7049512546341132
720.5393292491599,483.17232911512804,0.329429623753336,0.6705703762466639
727.7808698988281,469.5010215013078,0.354886833496221,0.645113166503779
780.5509371268039,475.7779165546819,0.39045884909700684,0.6095411509029931
804.3222521439818,482.7764288525284,0.3997723828159033,0.6002276171840967
796.319112015905,482.7764288525284,0.39373999497467066,0.6062600050253293
