reality,predict,mape,accurary
368.7061554093569,223.1378013107667,0.3948085812046522,0.6051914187953478
343.77934066496636,222.31754975154652,0.35331323481649135,0.6466867651835086
354.2489802677653,223.1378013107667,0.3701102508690242,0.6298897491309758
354.2489802677653,172.8655306190016,0.5120225032452087,0.4879774967547913
387.6101242377833,172.8655306190016,0.5540221480052067,0.44597785199479334
387.6101242377833,173.03290081469765,0.5535903476335698,0.44640965236643015
387.6101242377833,173.03290081469765,0.5535903476335698,0.44640965236643015
415.7150293819859,173.822816284004,0.581870262082143,0.418129737917857
445.85777008251665,223.57009914399623,0.4985618415876901,0.5014381584123099
468.71738678241684,266.26641103767895,0.4319254660777446,0.5680745339222554
473.42807483483466,290.9178025612826,0.3855079197346389,0.6144920802653611
473.42807483483466,327.5859732308956,0.30805545626929526,0.6919445437307048
482.99195635278534,350.3255077481318,0.27467631056727526,0.7253236894327247
464.05357085927596,382.0842251673355,0.17663767900796445,0.8233623209920355
464.05357085927596,413.3161736425525,0.10933521559326514,0.8906647844067348
454.8646944995249,382.4541630682556,0.1591913646121527,0.8408086353878473
464.05357085927596,384.68389223156504,0.17103559505154578,0.8289644049484542
492.74904109325615,384.68389223156504,0.2193107238157751,0.7806892761842249
533.7886638255612,353.6341336964383,0.33750160379576044,0.6624983962042396
539.1533290846428,331.3204824290505,0.3854800396177544,0.6145199603822455
502.7032320202387,338.0981720465179,0.32743982829036966,0.6725601717096303
487.84610621444034,338.0981720465179,0.30695732170525597,0.6930426782947441
441.42141114597047,301.36112314430005,0.3172938250504457,0.6827061749495543
403.428793492735,329.77571030362463,0.18256774027319575,0.8174322597268042
372.4117138761821,306.9302859211557,0.17583074193202577,0.8241692580679743
336.9720536300713,306.9302859211557,0.08915210441129195,0.910847895588708
354.2489802677653,279.61865530763225,0.21067195423885884,0.7893280457611411
354.2489802677653,234.7812863290216,0.3372421674959853,0.6627578325040147
376.154513824739,178.43195219268404,0.5256418688735435,0.47435813112645653
383.7533390611118,178.58550808010668,0.5346346470442896,0.46536535295571035
399.41460992710984,181.88577373384632,0.5446191270593754,0.45538087294062457
445.85777008251665,178.58550808010668,0.5994563287591576,0.40054367124084245
487.84610621444034,301.10199923667426,0.38279306649970435,0.6172069335002957
487.84610621444034,331.00000479895147,0.3215073348285468,0.6784926651714531
478.18610608926065,387.3025398796874,0.19005898551265824,0.8099410144873418
468.71738678241684,427.26467792714516,0.08843859866140283,0.9115614013385972
468.71738678241684,430.5556931570571,0.08141727766346929,0.9185827223365307
459.43616067993406,428.18451541494215,0.06802173607480441,0.9319782639251956
464.05357085927596,454.5461941970547,0.02048767051747212,0.9795123294825279
432.68068157447624,426.8055004561273,0.013578561208163581,0.9864214387918364
441.42141114597047,426.3009751798929,0.0342539704334313,0.9657460295665687
459.43616067993406,425.8886254053398,0.073018926557601,0.926981073442399
518.0128246683419,405.4949724469572,0.21721055322023022,0.7827894467797698
502.7032320202387,381.0584963206528,0.24198120869588624,0.7580187913041138
507.7554834957937,409.3328990235892,0.19383854566096448,0.8061614543390355
468.71738678241684,407.0786005095848,0.1315052268403377,0.8684947731596623
437.0291947183913,380.6899084116451,0.12891423956939438,0.8710857604306056
428.3754368592866,382.538973678488,0.10700068033045282,0.8929993196695472
379.9349295381419,352.0028253532238,0.07351812642989432,0.9264818735701057
372.4117138761821,355.085601901751,0.04652407893966415,0.9534759210603359
365.0374678653288,355.085601901751,0.027262587651000494,0.9727374123489995
354.2489802677653,366.1959106632274,0.03372467123668716,0.9662753287633128
354.2489802677653,359.55138997481873,0.014968030968065156,0.9850319690319348
391.50567074988805,359.55138997481873,0.08161894746981378,0.9183810525301862
395.440368155324,359.55138997481873,0.09075699162410379,0.9092430083758962
459.43616067993406,351.7001574223067,0.23449613347409456,0.7655038665259054
482.99195635278534,385.22585564662563,0.20241765814159796,0.797582341858402
482.99195635278534,410.1727633977739,0.15076688544647954,0.8492331145535205
468.71738678241684,452.85623115928433,0.033839486373684294,0.9661605136263157
502.7032320202387,476.3696505060846,0.052383951080493395,0.9476160489195066
478.18610608926065,474.15943599909156,0.008420717454759032,0.991579282545241
459.43616067993406,488.7693783282179,0.06384612304976753,0.9361538769502324
450.3387151676208,473.19967718584576,0.05076392779092032,0.9492360722090797
432.68068157447624,489.768960154258,0.13194090009298307,0.8680590999070169
428.3754368592866,473.6578340103457,0.10570726809887922,0.8942927319011208
507.7554834957937,475.5891639943542,0.06335001895002876,0.9366499810499712
523.2189401080004,343.07148109367665,0.3443060738151768,0.6556939261848231
518.0128246683419,322.67202481468075,0.37709645505152933,0.6229035449484707
497.7012512868069,288.81153668440396,0.41970904043805085,0.5802909595619492
487.84610621444034,289.7364083717059,0.4060905587215084,0.5939094412784915
464.05357085927596,291.19947218837245,0.3724873797454765,0.6275126202545235
445.85777008251665,267.7409271974086,0.3994925172037335,0.6005074827962664
387.6101242377833,292.8401061481244,0.24449830425874347,0.7555016957412566
361.4052843722858,294.46178072228366,0.1852311146093902,0.8147688853906098
357.8092417088524,268.49049751793467,0.24962671104955966,0.7503732889504403
350.72414401991347,267.0118532872294,0.23868414011420613,0.7613158598857939
365.0374678653288,226.7518627621005,0.37882578441028747,0.6211742155897125
395.440368155324,225.4375492401529,0.4299075982257738,0.5700924017742262
419.8930348866746,225.4375492401529,0.4631071951431715,0.5368928048568284
459.43616067993406,177.070471094981,0.6145917839098063,0.3854082160901937
478.18610608926065,270.05581213651385,0.4352495635117766,0.5647504364882234
528.477377877687,296.81613778176484,0.43835602013136465,0.5616439798686353
